Bus,,,,,,,,,,,,,,,,,,
Number,Name,Area Name,Sub ID,Sub Name,Sub Num,Nom kV,PU Volt,Volt (kV),Angle (Deg),Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
30056,LOSGAT11,PG AND E,3337413317,Gates Peaker,337413317,500,1.06857,534.284,-38.51,,,,,,0,0,30,300
30057,DIABLO,PG AND E,3337410921,Diablo Canyon,337410921,500,1.06724,533.619,-31.1,,,,,,0,0,30,300
51789,TXW 31H,B.C.HYDRO,3337428882,Texada Island West Cable Terminal,337428882,500,1.06671,533.355,-28.96,,,,,,0,0,50,500
51792,TXW 29H,B.C.HYDRO,3337428882,Texada Island West Cable Terminal,337428882,500,1.0667,533.348,-28.97,,,,,,0,0,50,500
30071,LOSMID12,PG AND E,3337418181,Midway Peaker (MIDWAY),337418181,500,1.06666,533.329,-39.28,,,,,,0,0,30,300
30025,MAXWELL,PG AND E,3341136469,Maxwell,341136469,500,1.06659,533.295,-30.73,,,,,,0,0,30,300
19038,MEAD,ARIZONA,3337417895,Mead,337417895,500,1.06628,533.139,-28.04,202.64,-364.93,,,,0,0,14,191
54158,LANGDON2,ALBERTA,3337416457,Langdon,337416457,500,1.06613,533.063,-13.17,,,,,,0,0,54,586
54658,1201TAP,ALBERTA,,,,500,1.06586,532.93,-13.18,,,,,,0,0,54,586
14007,GILARIVR,ARIZONA,3337413448,Gila River Power Station,337413448,500,1.06578,532.89,-17.92,-952.49,-118.26,,,,0,0,14,141
54456,BENNETT2,ALBERTA,,,,500,1.06571,532.853,-13.19,349.57,-53.89,,,,0,0,54,586
24078,MOEELD12,ARIZONA,3337411689,Eldorado,337411689,500,1.06566,532.829,-38.88,,,,,,0,0,14,141
51670,MLS 5C1K,B.C.HYDRO,3337417859,Mcleese Capacitor Station,337417859,500,1.06565,532.823,-9.62,,,,,,0,0,50,500
51671,MLS 5C2K,B.C.HYDRO,3337417859,Mcleese Capacitor Station,337417859,500,1.0656,532.799,-9.61,,,,,,0,0,50,500
51790,CCB 29H,B.C.HYDRO,3337408670,Cape Cockburn Cable Terminal,337408670,500,1.06539,532.695,-28.64,,,,,,0,0,50,500
51704,CCB 31H,B.C.HYDRO,3337408670,Cape Cockburn Cable Terminal,337408670,500,1.06526,532.631,-28.64,,,,,,0,0,50,500
51791,TXE 29H,B.C.HYDRO,3337428880,Texada Island East Cable Terminal,337428880,500,1.06525,532.624,-28.7,,,,,,0,0,50,500
51708,TXE 31H,B.C.HYDRO,3337428880,Texada Island East Cable Terminal,337428880,500,1.06515,532.574,-28.7,,,,,,0,0,50,500
51470,NCT 29H,B.C.HYDRO,3337419363,Nile Creek Terminal,337419363,500,1.06506,532.53,-29.16,,,,,,0,0,50,500
50116,TIR 29R,B.C.HYDRO,3337428881,Texada Island Reactor,337428881,500,1.06506,532.53,-28.84,,,,,,0,0,50,500
50048,TIR 31R,B.C.HYDRO,3337428881,Texada Island Reactor,337428881,500,1.06502,532.51,-28.83,,,,,,0,0,50,500
51793,NCT 31H,B.C.HYDRO,3337419363,Nile Creek Terminal,337419363,500,1.06501,532.504,-29.16,,,,,,0,0,50,500
24086,LUGO,SOCALIF,3337417212,Lugo,337417212,500,1.06499,532.496,-41.43,-25.48,-274.33,,,,0,0,24,240
14002,MOENKOPI,ARIZONA,3337418445,Moenkopi,337418445,500,1.06475,532.376,-20.97,,,,,,0,0,14,141
30061,MIDVIN11,SOCALIF,3337418181,Midway Peaker (MIDWAY),337418181,500,1.0645,532.248,-36.02,,,,,,0,0,24,240
30068,MIDWIR32,PG AND E,3337418181,Midway Peaker (MIDWAY),337418181,500,1.06433,532.164,-39.94,,,,,,0,0,30,300
30063,MIDVIN21,SOCALIF,3337418181,Midway Peaker (MIDWAY),337418181,500,1.0643,532.148,-35.88,,,,,,0,0,24,240
14001,FOURCORN,ARIZONA,3337412567,Four Corners (AZPS),337412567,500,1.06415,532.075,-9.44,-4.31,-472.85,,,,0,0,14,141
51677,GUI 5C1N,B.C.HYDRO,3337419352,Nicola,337419352,500,1.0637,531.85,-15.2,,,,,,0,0,50,500
24156,VINCENT,SOCALIF,3337431660,Vincent,337431660,500,1.06367,531.833,-41.79,868.53,67.96,,,0,0,0,24,240
51652,CHP 5C1C,B.C.HYDRO,3337409130,Chapmans Capacitor Station,337409130,500,1.06352,531.761,-16.98,,,,,,0,0,50,500
23315,OCOSUN11,SANDIEGO,Sub52000083,Suncrest,52000083,500,1.06311,531.555,-52.46,,,,,,0,0,22,227
24117,LUGMOH12,SOCALIF,3337417212,Lugo,337417212,500,1.06303,531.517,-33.93,,,,,,0,0,24,240
24097,MOHAVE,SOCALIF,3337418451,Mohave,337418451,500,1.06302,531.512,-33.93,,,,,,0,0,24,955
18461,LAUGHLIN1,NEVADA,3337418451,Mohave,337418451,500,1.063,531.502,-33.93,10.96,6.71,,,,0,0,18,187
18462,LAUGHLIN2,NEVADA,3337418451,Mohave,337418451,500,1.063,531.502,-33.93,11.08,6.78,,,,0,0,18,187
14003,NAVAJO,ARIZONA,3337419093,Navajo (SRP),337419093,500,1.06298,531.489,-19.12,,,,,,0,0,14,141
50878,SYA 5C2N,B.C.HYDRO,,,,500,1.06293,531.466,-3.46,,,,,,0,0,50,500
50877,SYA 5C1N,B.C.HYDRO,,,,500,1.06292,531.461,-3.46,,,,,,0,0,50,500
26105,VICTORVL,LADWP,3337431618,Victorville,337431618,500,1.06225,531.127,-38.87,,,,,,0,0,26,286
50370,DMR 500,B.C.HYDRO,3337411257,Dunsmuir,337411257,500,1.06218,531.092,-29.3,1297.73,342.98,,,-552.84,0,0,50,500
29400,ANTELOPE,SOCALIF,3337406372,Antelope Valley Solar Ranch,337406372,500,1.06216,531.081,-41.97,679.95,-113.96,,,0,0,0,24,240
50700,MCA 500,B.C.HYDRO,3337418091,Mica,337418091,500,1.06214,531.071,-4.39,,,,,,0,0,50,500
40601,KEELER,NORTHWEST,3337415779,Keeler,337415779,500,1.06208,531.038,-24.53,,,,,0,0,0,40,401
26275,ADL PF BUS 2,LADWP,,,,500,1.06196,530.979,-38.52,,,,,353.66,0,0,26,283
26044,MARKETPL,LADWP,3337417588,Marketplace,337417588,500,1.06188,530.94,-29.85,,,,,,0,0,26,286
26120,MKTPSVC,LADWP,3337417588,Marketplace,337417588,500,1.06188,530.94,-29.85,,,0,0,,0,0,26,286
14018,DUGAS,ARIZONA,Found road,Dugas,52000046,500,1.06148,530.74,-23.29,66.95,-26.45,,,,0,0,14,141
26276,ADL PF BUS 3,LADWP,,,,500,1.06143,530.717,-38.52,,,,,168.21,0,0,26,283
26274,ADL PF BUS 1,LADWP,,,,500,1.06129,530.646,-38.52,,,,,117.82,0,0,26,283
41064,DWOTAF11,NORTHWEST,3337424728,Taft,337424728,500,1.06108,530.541,4.34,,,,,,0,0,40,407
26119,ADELSVC,LADWP,3337405877,Adelanto,337405877,500,1.06096,530.479,-38.52,,,0,0,,0,0,26,286
26277,ADL PF BUS 4,LADWP,,,,500,1.06096,530.479,-38.52,,,,,0,0,0,26,283
26003,ADELANTO,LADWP,3337405877,Adelanto,337405877,500,1.06096,530.479,-38.52,0.62,0,,,,0,0,26,286
26048,MCCULLGH,LADWP,3337417809,McCullough,337417809,500,1.06088,530.442,-29.92,104.32,-327.18,,,,0,0,26,286
30045,MOSSLAND,PG AND E,3337418723,Moss Landing (DUENNO),337418723,500,1.06086,530.43,-41.44,258.68,11.79,,,,0,0,30,300
15089,JOJOBA,ARIZONA,3337415619,Jojoba,337415619,500,1.06065,530.326,-19.52,,,,,,0,0,14,155
22888,SNCRSMP1,SANDIEGO,Sub52000083,Suncrest,52000083,500,1.06018,530.09,-51,225.45,-188.99,,,,0,0,22,227
22889,SNCRSMP2,SANDIEGO,Sub52000083,Suncrest,52000083,500,1.06018,530.09,-51,225.45,-188.99,,,,0,0,22,227
24095,ELDLUG11,SOCALIF,3337418451,Mohave,337418451,500,1.06008,530.039,-29.96,,,,,,0,0,24,955
24042,ELDORDO,SOCALIF,3337411689,Eldorado,337411689,500,1.06007,530.035,-29.96,76.18,-37.62,,,,0,0,24,955
14016,PNPKAPS,ARIZONA,3337420821,Pinnacle Peak APS,337420821,500,1.06004,530.021,-27.22,519.88,-466.7,,,0,0,0,14,141
15021,PALOVRDE,ARIZONA,3337420266,Palo Verde,337420266,500,1.06,530,-19.91,,,,,,0,0,14,158
29402,WIRLWIND,SOCALIF,3337406372,Antelope Valley Solar Ranch,337406372,500,1.05984,529.918,-41.32,0,148.41,,,0,0,0,24,240
26012,ADELANTY,LADWP,3337405877,Adelanto,337405877,500,1.05966,529.831,-38.38,,,,,,0,0,26,283
26011,ADELANTX,LADWP,3337405877,Adelanto,337405877,500,1.05966,529.831,-38.38,,,,,,0,0,26,283
14014,CEDARMT,ARIZONA,Found Mountain,Cedar Mountain,52000004,500,1.05965,529.826,-21.43,-99.36,-9.84,,,,0,0,14,141
14009,REDHAWK,ARIZONA,3337421699,Redhawk 1 & 2,337421699,500,1.05962,529.811,-19.76,-459.03,-190.59,,,,0,0,14,158
15088,PINAL_W,ARIZONA,3337420765,Pinal West,337420765,500,1.05956,529.778,-24.11,,,,,,0,0,14,158
15180,AVSOLAR,ARIZONA,,,,500,1.05951,529.754,-19.82,0,-0.3,,,,0,0,14,158
15090,HASSYAMP,ARIZONA,3337414411,Hassayampa,337414411,500,1.05951,529.753,-19.82,,,,,,0,0,14,158
15092,ARLINTON,ARIZONA,3337406487,Arlington Valley,337406487,500,1.05951,529.753,-19.82,,,,,,0,0,14,158
15094,MESQUITE,ARIZONA,3337418040,Mesquite Power,337418040,500,1.05947,529.737,-19.78,-52.43,-180.87,,,,0,0,14,158
50046,MSA 500,B.C.HYDRO,3337417420,Malaspina,337417420,500,1.05939,529.695,-27.91,180.08,120.88,,,,0,0,50,500
15095,MESQUIT2,ARIZONA,,,,500,1.05936,529.678,-19.74,-53.05,-183.01,,,,0,0,14,158
30042,METCALF,PG AND E,3337418053,Metcalf Energy Center,337418053,500,1.05905,529.526,-41.75,1535.09,-95.6,,,0,0,0,30,300
56510,KEEPHIL3,ALBERTA,3337415785,Keephills,337415785,500,1.05885,529.426,-9.53,,,,,,0,0,54,560
54610,KEEPHIL2,ALBERTA,3337415785,Keephills,337415785,500,1.05881,529.404,-9.55,307.25,-91.06,,,,0,0,54,560
55615,HTHFIELD,ALBERTA,,,,500,1.05853,529.266,-13.17,,,,,123.25,200,-64.43,54,553
55614,HRTLAND2,ALBERTA,,,,500,1.05848,529.239,-13.16,,,,,,0,0,54,553
54273,HRTLAND1,ALBERTA,No idea,Heartland,52000373,500,1.05839,529.196,-13.15,474.05,65.35,,,,0,0,54,553
54258,ELLERSL2,ALBERTA,3337411753,Ellerslie,337411753,500,1.0581,529.052,-12.06,1267.61,-118.98,,,,0,0,54,580
15093,HARQUAHA,ARIZONA,3337414330,Harquahala Valley,337414330,500,1.05778,528.891,-17.49,-265.6,24.03,,,,0,0,14,158
14011,MORGAN,ARIZONA,3349560949,Raceway,349560949,500,1.05778,528.888,-25.5,167.56,9.7,,,,0,0,14,141
15034,PERKINS,ARIZONA,3337420609,Perkins,337420609,500,1.05761,528.807,-25.3,,,,,,0,0,14,158
54525,GENESEE4,ALBERTA,3337413367,Genesee,337413367,500,1.05711,528.555,-9.34,,,,,,0,0,54,560
54630,SUNNYB1,ALBERTA,,,,500,1.05709,528.544,-9.35,,,,,,0,0,54,560
54623,DCGEN_P1,ALBERTA,,,,500,1.05695,528.477,-9.37,,,,,0,400,-142.77,54,560
45030,BURSUM11,NORTHWEST,3337408315,Burns,337408315,500,1.05694,528.472,-19.9,,,,,,0,0,40,405
14006,YAVAPAI,ARIZONA,3337432965,Yavapai,337432965,500,1.05671,528.354,-24.23,262.16,-2.53,,,,0,0,14,141
26123,CRYSTAL,LADWP,3337410409,Crystal River,337410409,500,1.05647,528.234,-28.65,231.17,5.28,,,,0,0,26,286
24840,DEVRED22,SOCALIF,,,,500,1.05647,528.233,-36.75,,,,,,0,0,24,940
24825,DEVRED12,SOCALIF,3337420266,Palo Verde,337420266,500,1.05647,528.233,-36.75,,,,,,0,0,24,940
14005,WESTWING,ARIZONA,3337432406,Westwing,337432406,500,1.05606,528.029,-25.14,1383.54,-331.04,,,0,0,0,14,141
22885,SUNCREST,SANDIEGO,Sub52000083,Suncrest,52000083,500,1.05602,528.008,-47.78,,,,,,0,0,22,227
15061,RUDD,ARIZONA,3337422359,Rudd,337422359,500,1.05601,528.007,-24.65,1004.05,-209.02,,,,0,0,14,158
24927,PALCOL11,SOCALIF,,,,500,1.05573,527.865,-29.53,,,,,,0,0,24,940
50702,ACK 500,B.C.HYDRO,3337406603,Ashton Creek,337406603,500,1.05567,527.834,-6.61,494.02,41.98,,,278.61,0,0,50,500
14008,FOUMOE11,ARIZONA,3337418445,Moenkopi,337418445,500,1.05511,527.557,-24.51,,,,,,0,0,14,141
14010,NAVMOE11,ARIZONA,3337418445,Moenkopi,337418445,500,1.0551,527.549,-25.31,,,,,,0,0,14,141
50704,KLY 500,B.C.HYDRO,3337415804,Kelly Lake,337415804,500,1.055,527.501,-16.24,281.69,182.55,,,-136.35,0,0,50,500
51653,AMC 5C1I,B.C.HYDRO,3337406252,American Creek Capacitor Station,337406252,500,1.055,527.5,-13.77,,,,,,0,0,50,500
50703,NIC 500,B.C.HYDRO,3337419352,Nicola,337419352,500,1.05469,527.344,-13.01,428.42,69.95,,,-272.53,0,0,50,500
14000,CHOLLA,ARIZONA,3337409370,Cholla,337409370,500,1.05465,527.326,-15.44,-3.61,-310.71,,,,0,0,14,141
29401,WINDHUB,SOCALIF,3337406372,Antelope Valley Solar Ranch,337406372,500,1.05457,527.283,-41.48,-66.04,313.9,,,0,0,0,24,240
51134,VAS 500,B.C.HYDRO,32000395,Vas,32000395,500,1.05442,527.212,-10.05,280.49,76.46,,,,0,0,50,500
15080,PINAL_C,ARIZONA,,,,500,1.05436,527.182,-26.05,106.4,-159.95,,,0,0,0,14,158
29040,IEEC,SOCALIF,3337415240,Inland Empire Energy,337415240,500,1.05427,527.136,-42.65,,,,,,0,0,24,940
24151,VALLEYSC,SOCALIF,3337431453,Valley,337431453,500,1.05404,527.02,-42.69,1084.95,40.8,,,0,0,0,24,940
15087,DUKE,ARIZONA,,,,500,1.05397,526.983,-24.94,159.71,-46.01,,,,0,0,14,158
50463,SKA 500,B.C.HYDRO,3337423471,Skeena,337423471,500,1.05388,526.939,-11.03,-64.34,63.26,,,,0,0,50,500
41068,GARTAF11,NORTHWEST,3337424728,Taft,337424728,500,1.05354,526.771,19.16,,,,,,0,0,40,486
41072,GARTAF21,NORTHWEST,3337413294,Garrison,337413294,500,1.05354,526.771,19.16,,,,,,0,0,40,486
30064,MIDVIN22,SOCALIF,3337431660,Vincent,337431660,500,1.05338,526.692,-44.95,,,,,,0,0,24,240
30062,MIDVIN12,SOCALIF,3337431660,Vincent,337431660,500,1.05314,526.571,-44.84,,,,,,0,0,24,240
24374,REDBLUFF,SOCALIF,,,,500,1.05298,526.488,-35.59,0,123.49,,,,0,0,24,940
40774,NAPAVINE,NORTHWEST,3353097789,Napavine,353097789,500,1.05295,526.475,-18.08,-8.88,-291.66,,,,0,0,40,400
14017,SGRLF,ARIZONA,3338155437,Snowflake,338155437,500,1.05293,526.463,-15.15,-43.23,-5.92,,,,0,0,14,141
40323,CUSTER W,NORTHWEST,3337410472,Custer,337410472,500,1.05253,526.264,-23.15,,,,,0,0,0,40,400
51650,CRK 5C1C,B.C.HYDRO,3337410290,Creekside Cap. Stn.,337410290,500,1.05249,526.243,-17.18,,,,,,0,0,50,500
51654,AMC 5C2M,B.C.HYDRO,3337406252,American Creek Capacitor Station,337406252,500,1.05241,526.205,-13.92,,,,,,0,0,50,500
23311,OCOTILLO 1,SANDIEGO,3337419852,Ocotillo Energy Facility,337419852,500,1.05238,526.191,-45.65,0,-20.16,,,,0,0,22,227
23310,OCOTILLO,SANDIEGO,No idea,C94,52000084,500,1.05238,526.189,-45.65,,,,,,0,0,22,227
60155,HEMINWAY,IDAHO,3337407876,Bowmont,337407876,500,1.05221,526.105,-19.7,192.37,-76.44,,,-121.09,0,0,60,600
24236,RANCHVST,SOCALIF,32008989,Ranch Vista,32008989,500,1.05205,526.026,-44.6,696.02,8.42,,,,0,0,24,240
50045,CKY 500,B.C.HYDRO,3337409200,Cheekye,337409200,500,1.05203,526.017,-24.54,,,,,-135.58,0,0,50,500
50561,WSN 500,B.C.HYDRO,3337432623,Williston,337432623,500,1.05199,525.997,-9.43,358.09,57.65,,,-271.14,0,0,50,500
24801,DEVERS,SOCALIF,3337410879,Devers,337410879,500,1.05193,525.964,-38.95,-97.77,-288.31,,,,0,0,24,940
24999,DEVRSVC1,SOCALIF,3337410879,Devers,337410879,500,1.05164,525.821,-38.95,,,0,-100,,0,0,24,940
25660,MIRA81X2,SOCALIF,,,,500,1.05128,525.642,-45.11,,,,,,0,0,24,240
14015,MOECED11,ARIZONA,3337432406,Westwing,337432406,500,1.05116,525.58,-19.03,,,,,,0,0,14,141
40045,ALLSTON,NORTHWEST,3337406167,Allston,337406167,500,1.05078,525.388,-20.83,,,,,,0,0,40,401
50562,GLN 500,B.C.HYDRO,3337413522,Glenannan,337413522,500,1.05055,525.275,-11.38,133.27,45.77,,,,0,0,50,500
47741,CENTR P1,NORTHWEST,3337409051,Centralia Switching Station,337409051,500,1.05036,525.18,-17.83,,,,,,0,0,40,400
40821,PAUL,NORTHWEST,3337420435,Paul,337420435,500,1.05036,525.178,-17.94,173.73,30.68,,,,0,0,40,400
47745,CENTR P2,NORTHWEST,3337409051,Centralia Switching Station,337409051,500,1.05035,525.177,-17.8,,,,,,0,0,40,400
50206,CUSING11,NORTHWEST,3337410472,Custer,337410472,500,1.05023,525.115,-23.65,,,,,,0,0,40,400
50791,CBK 500,B.C.HYDRO,3337410269,Cranbrook,337410269,500,1.05022,525.112,-8.64,270.29,28.81,,,,0,0,50,500
50208,CUSING21,NORTHWEST,3337410472,Custer,337410472,500,1.05017,525.087,-23.66,,,,,,0,0,40,400
51668,GUI 5C1K,B.C.HYDRO,3337419352,Nicola,337419352,500,1.04941,524.707,-11.93,,,,,,0,0,50,500
24092,MIRALOMA,SOCALIF,3337418352,Mira Loma,337418352,500,1.04911,524.553,-44.99,1356.48,91.4,,,0,0,0,24,240
51101,KDY 5C3W,B.C.HYDRO,3337415837,Kennedy Capacitor Station,337415837,500,1.04903,524.514,-2.17,,,,,,0,0,50,500
22933,ECOMIG11,SANDIEGO,,,,500,1.04869,524.343,-44.07,,,,,,0,0,22,227
24928,PALCOL12,SOCALIF,,,,500,1.04845,524.226,-22.69,,,,,,0,0,24,940
24900,COLRIVER,SOCALIF,,,,500,1.0483,524.15,-33.16,-2.64,-112.12,,,,0,0,24,940
24138,SERRANO,SOCALIF,3337423120,Serrano,337423120,500,1.04817,524.083,-46.54,1244.98,-334.99,,,,0,0,24,240
40797,OLYMPIA,NORTHWEST,3337419946,Olympia,337419946,500,1.04815,524.076,-19.39,,,,,,0,0,40,400
51665,KDY 5C1W,B.C.HYDRO,3337415837,Kennedy Capacitor Station,337415837,500,1.04788,523.939,-1.46,,,,,,0,0,50,500
24812,DEVRED11,SOCALIF,3337420266,Palo Verde,337420266,500,1.04783,523.917,-33.89,,,,,,0,0,24,940
24835,DEVRED21,SOCALIF,3337410879,Devers,337410879,500,1.04783,523.917,-33.89,,,,,,0,0,24,940
51666,KDY 5C2W,B.C.HYDRO,3337415837,Kennedy Capacitor Station,337415837,500,1.04758,523.791,-1.42,,,,,,0,0,50,500
26126,MCCVIC11,LADWP,3337421907,Rinaldi,337421907,500,1.04751,523.756,-43.59,,,,,,0,0,26,286
15070,ABEL,ARIZONA,,,,500,1.0474,523.702,-26.56,,,,,,0,0,14,159
24096,ELDLUG12,SOCALIF,3337418451,Mohave,337418451,500,1.04693,523.467,-47.34,,,,,,0,0,24,955
50464,TKW 500,B.C.HYDRO,3337428808,Telkwa,337428808,500,1.0469,523.448,-11.64,94.28,103.16,,,,0,0,50,500
30026,OLIMAX11,PG AND E,3337419925,Olinda,337419925,500,1.04684,523.422,-25.34,,,,,,0,0,30,300
22360,IMPRLVLY,SANDIEGO,3337415166,Imperial Valley (Drew),337415166,500,1.0467,523.349,-43.46,-48.52,-295.32,,,,0,0,22,227
22538,N.GIMP11,SANDIEGO,3337415166,Imperial Valley (Drew),337415166,500,1.04668,523.341,-43.45,,,,,,0,0,22,227
50194,ING 500,B.C.HYDRO,3337415231,Ingledow,337415231,500,1.04592,522.959,-24.39,2052.33,123.02,,,,0,0,50,500
50860,CBN 500,B.C.HYDRO,3337409552,Clayburn,337409552,500,1.04546,522.728,-23.24,482.27,103.9,,,,0,0,50,500
14021,Q043B1,ARIZONA,3337415096,Hyder,337415096,500,1.04478,522.39,-27.38,-10.31,-58.18,,,,0,0,14,141
22342,HDWSH,SANDIEGO,3337415096,Hyder,337415096,500,1.04469,522.343,-27.42,,,,,,0,0,22,227
50792,SEL 500,B.C.HYDRO,3337423078,Selkirk,337423078,500,1.04444,522.219,-3.77,-101.01,17.74,,,-133.63,0,0,50,500
14020,NAVDUG12,ARIZONA,3337419093,Navajo (SRP),337419093,500,1.04443,522.215,-27.33,,,,,,0,0,14,141
50701,REV 500,B.C.HYDRO,3337421795,Revelstoke,337421795,500,1.04387,521.933,-0.78,17.03,-424.38,,,,0,0,50,500
50047,MDN 500,B.C.HYDRO,3337418010,Meridian,337418010,500,1.04382,521.91,-24.94,1951.37,93.43,,,,0,0,50,500
50559,PCN 500,B.C.HYDRO,3337420473,Peace Canyon,337420473,500,1.04326,521.628,-1.37,-568.44,138.14,,,,0,0,50,500
50558,GMS 500,B.C.HYDRO,3337413667,Gordon M. Shrum,337413667,500,1.04298,521.488,-1.14,221.44,-28.93,,,,0,0,50,500
22537,HDWN.G11,SANDIEGO,3337418950,N. Gila (APS),337418950,500,1.0424,521.202,-39.65,,,,,,0,0,22,227
15045,CORSIL12,ARIZONA,3337423393,Silver King,337423393,500,1.04134,520.671,-29.83,,,,,,0,0,14,158
15051,BROWNING,ARIZONA,3337408132,Browning,337408132,500,1.04111,520.553,-26.89,420.79,-14.15,,,,0,0,14,158
22930,ECO,SANDIEGO,,,,500,1.04104,520.518,-47.87,2.22,-64.02,,,,0,0,22,227
14013,YAVWES11,ARIZONA,3337418445,Moenkopi,337418445,500,1.04102,520.509,-26.34,,,,,,0,0,14,141
22536,N.GILA,SANDIEGO,3337418950,N. Gila (APS),337418950,500,1.04077,520.387,-28.94,90.23,-3.67,,,,0,0,22,227
19039,MEAPER11,ARIZONA,3337417895,Mead,337417895,500,1.04045,520.226,-30.86,,,,,,0,0,14,191
15001,CORONADO,ARIZONA,3337410112,Coronado,337410112,500,1.04027,520.137,-14.75,0,0,,,,0,0,14,158
24060,MOEELD11,ARIZONA,3337418445,Moenkopi,337418445,500,1.04,519.999,-11.69,,,,,,0,0,14,141
30070,LOSMID11,PG AND E,3337431660,Vincent,337431660,500,1.03947,519.734,-38.85,,,,,,0,0,30,300
15041,SILVERKG,ARIZONA,3337423393,Silver King,337423393,500,1.03695,518.476,-25.05,409.24,-0.18,,,,0,0,14,158
14012,CHOSAG11,ARIZONA,3337409370,Cholla,337409370,500,1.03564,517.82,-8.81,,,,,,0,0,14,141
15011,KYRENE,ARIZONA,3337416147,Kyrene,337416147,500,1.03536,517.68,-27.15,1599.81,176.75,,,,0,0,14,158
24109,LUGMOH11,SOCALIF,3337411689,Eldorado,337411689,500,1.03428,517.142,-45.43,,,,,,0,0,24,240
26127,MCCVIC21,LADWP,30004170,Tarzana,30004170,500,1.03379,516.893,-25.2,,,,,,0,0,26,286
26263,RING2DUM,LADWP,,,,500,1.03212,516.06,-47.79,-1580.77,-1154,,,,0,0,26,286
56926,GENTC1A,ALBERTA,3337413367,Genesee,337413367,500,1.02876,514.379,-9.52,3.77,1.72,,,,0,0,54,560
56826,GENTC2A,ALBERTA,3337413367,Genesee,337413367,500,1.02876,514.379,-9.52,3.73,1.71,,,,0,0,54,560
14019,NAVDUG11,ARIZONA,3337418445,Moenkopi,337418445,500,1.0287,514.349,-14.98,,,,,,0,0,14,141
22468,MIGUEL,SANDIEGO,3337418186,Miguel,337418186,500,1.02556,512.782,-51.77,211.42,-8.24,,,,0,0,22,227
15044,CORSIL11,ARIZONA,3337409370,Cholla,337409370,500,1.024,511.999,-9.84,,,,,,0,0,14,158
22472,MIGUELMP,SANDIEGO,3337418186,Miguel,337418186,500,1.02104,510.519,-54.59,837.32,-8.47,,,,0,0,22,227
26264,VIC KDUM,LADWP,,,,500,1.01984,509.922,-42.93,275.4,10.25,,,,0,0,26,286
14004,SAGUARO,ARIZONA,3337422544,Saguaro,337422544,500,1.01726,508.632,-28.05,172.01,0.74,,,,0,0,14,141
16000,TORTOLIT,ARIZONA,3337429179,Tortolita,337429179,500,1.01718,508.592,-28.1,480.03,-13.62,,,,0,0,14,160
26128,NAVCRY11,LADWP,3337416825,Linde Wilmington,337416825,500,1.01418,507.088,-5.85,,,,,,0,0,26,286
18896,RSHASC1,NEVADA,,,,500,1.00748,503.742,-13.58,,,,,,0,0,18,649
40949,SATSOP,NORTHWEST,3337422900,Satsop,337422900,500,1.00732,503.659,-18.93,,,,,,0,0,40,400
26045,MARADE11,LADWP,3337417588,Marketplace,337417588,500,0.99903,499.516,-22.34,,,,,,0,0,26,286
19040,MEAPER12,ARIZONA,3337420609,Perkins,337420609,500,0.99832,499.159,-22.31,,,,,,0,0,14,191
60241,MIDHEM11,IDAHO,3337418158,Midpoint,337418158,500,0.97448,487.242,-13.74,,,,,,0,0,60,613
67795,BRIPOP21,PACE,3337416029,Kinport,337416029,345,1.1084,382.399,-23.68,,,,,,0,0,65,651
67794,BRIPOP11,PACE,3365669813,Populus,365669813,345,1.10812,382.3,-23.66,,,,,,0,0,65,651
14104,FOUWES11,NEW MEXICO,3337432278,West Mesa,337432278,345,1.07345,370.339,-31.79,,,,,,0,0,10,100
65396,3MIBRI11,PACE,,,,345,1.06719,368.181,-24.99,,,,,,0,0,65,651
10379,SANB-A11,NEW MEXICO,3337406763,B-A,337406763,345,1.06618,367.833,-28.67,,,,,,0,0,10,100
51756,SAC 25,B.C.HYDRO,No idea,SAC,52000181,360,1.02166,367.798,-19.43,0.15,0.05,,,,0,0,50,500
51554,KWL 360,B.C.HYDRO,3337416143,Kwoiek Creek,337416143,360,1.01916,366.896,-20.4,-39.54,-29.39,,,,0,0,50,500
51711,UHT 360,B.C.HYDRO,3337431369,Upper Harrison Water Power Project,337431369,360,1.01904,366.854,-20.41,0.07,0.02,,,-36.35,0,0,50,500
51847,BTR 360,B.C.HYDRO,,,,360,1.01902,366.847,-20.41,-14.85,5.13,,,,0,0,50,500
51727,BR2 3X5,B.C.HYDRO,3337407989,Bridge River Terminal,337407989,360,1.01723,366.202,-16.74,-116.02,12.91,,,,0,0,50,500
51728,BR2 3X7,B.C.HYDRO,3337407989,Bridge River Terminal,337407989,360,1.01722,366.201,-16.74,-115.78,15.07,,,,0,0,50,500
50193,BRT 360,B.C.HYDRO,3337407989,Bridge River Terminal,337407989,360,1.01722,366.2,-16.75,154.92,44.44,,,,0,0,50,500
50303,BR1 3T1,B.C.HYDRO,3337407989,Bridge River Terminal,337407989,360,1.01721,366.196,-16.73,-73.75,11.71,,,,0,0,50,500
51755,BR1 3T2,B.C.HYDRO,3337407989,Bridge River Terminal,337407989,360,1.0172,366.193,-16.73,-86.84,14.63,,,,0,0,50,500
65311,THREE &1,PACE,32008953,Three Pk,32008953,345,1.0548,363.907,-15.86,,,,,,0,0,65,657
