Bus Num,Bus Name,Sub ID,Sub Name,Sub Num
46185,WANAPM06,3337431517,Vantage,337431517
46187,WANAPM08,3337431517,Vantage,337431517
46183,WANAPM04,3337431892,Wanapum,337431892
46182,WANAPM03,3337431892,Wanapum,337431892
40561,ICE H2-3,3337415125,Ice Harbor,337415125
40562,ICE H2-4,,,
44211,LGS 0102,3337416876,Little Goose Ph,337416876
44212,LGS 0304,3337416876,Little Goose Ph,337416876
40563,ICE H3-5,3337415125,Ice Harbor,337415125
46177,PRIEST08,3337421284,Priest Rapids,337421284
46175,PRIEST06,3337421284,Priest Rapids,337421284
46174,PRIEST05,3337421284,Priest Rapids,337421284
46176,PRIEST07,3337421284,Priest Rapids,337421284
42121,LO BAKER,3337417152,Lower Baker,337417152
25102,MRCHNT23,3337417997,Merchant,337417997
46441,ROSS 44,3337422288,Ross Dam,337422288
46439,ROSS 42,3337422288,Ross Dam,337422288
46268,WEYCO 4,3352749932,Weyerhaeuser 3,352749932
44231,LWG 0102,3337417159,Lower Granite,337417159
46889,RI STUB1,3337422131,Rock Island Powerhouse,337422131
46891,RI STUB2,3337422131,Rock Island Powerhouse,337422131
44232,LWG 0304,3337417159,Lower Granite,337417159
40560,ICE H1-2,,,
40559,ICE H1-1,3337415125,Ice Harbor,337415125
44251,LMN 0102,3337417166,Lower Monumental,337417166
47569,LANCAS S,3337416431,Lancaster,337416431
40564,ICE H3-6,,,
48061,CABGOR12,3337408422,Cabinet Gorge,337408422
48063,CABGOR34,3337408422,Cabinet Gorge,337408422
44252,LMN 0304,3337417166,Lower Monumental,337417166
44273,LOP 03,3337417045,Lookout Point,337417045
44106,MCN 06,3337417877,McNary,337417877
44105,MCN 05,3337417877,McNary,337417877
54154,BRAZ#2 9,3337407956,Brazeau Hydro,337407956
45344,MERWIN 3,3337418030,Merwin,337418030
44052,TDA F1F2,3337428918,The Dalles Ph,337428918
48361,RATHGEN2,3353098165,Rathdrum Power LLC,353098165
48359,RATHGEN1,3353098165,Rathdrum Power LLC,353098165
45340,MERWIN 1,3337418030,Merwin,337418030
45342,MERWIN 2,3337418030,Merwin,337418030
46189,WANAPM10,3337431517,Vantage,337431517
44103,MCN 03,3337417877,McNary,337417877
44104,MCN 04,3337417877,McNary,337417877
44102,MCN 02,3337417877,McNary,337417877
44101,MCN 01,3337417877,McNary,337417877
46172,PRIEST03,3337421284,Priest Rapids,337421284
40484,GREEN PT,3337413909,Green Peter,337413909
34327,PANO_BS2,3353401443,Panoche Energy Center,353401443
34326,PANO_BS1,3353401443,Panoche Energy Center,353401443
18803,CLARKPB3,3337409518,Clark (NEVP),337409518
40032,ALBENI F3,3337406039,Albeni Falls,337406039
42721,FREDERC1,3353097497,Frederickson (PSPL),353097497
42722,FREDERC2,3353097497,Frederickson (PSPL),353097497
44073,JDA 0506,3337415584,John Day Ph,337415584
44071,JDA 0102,3337415584,John Day Ph,337415584
44072,JDA 0304,3337415584,John Day Ph,337415584
47676,MNTFRM S,3337417033,Mint Farm Energy Center LLC,337417033
44074,JDA 0708,3337415584,John Day Ph,337415584
44075,JDA 0910,3337415584,John Day Ph,337415584
44076,JDA 1112,3337415584,John Day Ph,337415584
44041,TDA 0102,3337428918,The Dalles Ph,337428918
44042,TDA 0304,3337428918,The Dalles Ph,337428918
40556,HUNGHR34,3337415035,Hungry Horse,337415035
44077,JDA 1314,3337415584,John Day Ph,337415584
42111,FREDONA1,3337412666,Fredonia (PSPL),337412666
42112,FREDONA2,3337412666,Fredonia (PSPL),337412666
18802,CLARKPB2,3337409518,Clark (NEVP),337409518
18801,CLARKPB1,3337409518,Clark (NEVP),337409518
46790,CUSHMN12,3337410467,Cushman 1,337410467
46789,CUSHMN11,3337410467,Cushman 1,337410467
48482,CWGEN3,30004852,Clearwater,30004852
44114,MCN 14,3337417877,McNary,337417877
44113,MCN 13,3337417877,McNary,337417877
42115,FREDONA4,3337412666,Fredonia (PSPL),337412666
42114,FREDONA3,3337412666,Fredonia (PSPL),337412666
48483,CWGEN4,30004852,Clearwater,30004852
46178,PRIEST09,3337421284,Priest Rapids,337421284
46179,PRIEST10,3337421284,Priest Rapids,337421284
46791,CUSHMN2,3337410468,Cushman 2,337410468
46266,WEYCO 3,3352749932,Weyerhaeuser 3,352749932
46210,CARMEN,3337408764,Carmen Smith,337408764
622584,RIMROCKWNDGN,,,
46803,CHELAN,3337409204,Chelan,337409204
45256,LEMOLO1,3337416659,Lemolo 1,337416659
45290,LEMOLO2,3337416660,Lemolo 2,337416660
45116,CLRWATR2,3337409579,Clearwater 2,337409579
45023,BOYLE 1,3337415400,J.C. Boyle,337415400
48227,MEYERSFL,3353097966,Meyers Falls,353097966
46429,GORGE,3337413681,Gorge (SCL),337413681
46430,GORGE 4,3337413681,Gorge (SCL),337413681
43369,OAKGROVE,3352750301,Oak Grove,352750301
45064,BOYLE 2,3337415400,J.C. Boyle,337415400
43465,RIVRMILL,3337421977,River Mill,337421977
43187,FARADAY,3337412135,Faraday,337412135
45439,PELTONR1,3337420531,Pelton Re-Regulation,337420531
41304,COUGAR T,3337410170,Cougar,337410170
41213,HILLS CR,3337414722,Hills Creek,337414722
42336,SNOQPWR2,3337423570,Snoqualmie,337423570
45504,TOKETEE,3337429117,Toketee Falls,337429117
45246,IRONGATE,3337415306,Iron Gate,337415306
46814,ROCKI U6,3337422131,Rock Island Powerhouse,337422131
46812,ROCKI U5,3337422131,Rock Island Powerhouse,337422131
46822,ROCKI U8,3337422131,Rock Island Powerhouse,337422131
46804,ROCKI U2,3337422131,Rock Island Powerhouse,337422131
46820,ROCKI U7,3337422131,Rock Island Powerhouse,337422131
46802,ROCKI U1,3337422131,Rock Island Powerhouse,337422131
46806,ROCKI U3,3337422131,Rock Island Powerhouse,337422131
46810,ROCKI U4,3337422131,Rock Island Powerhouse,337422131
40756,ROZA,3337422351,Roza,337422351
45551,PRSPCT21,3337421332,Prospect 1,337421332
45459,PRSPCT22,3337421332,Prospect 1,337421332
42126,CFALLGEN,3337408945,Cedar Falls (SCL),337408945
44927,COPCO 2G,3337410062,Copco # 2,337410062
46732,LAGRND1,3337416168,La Grande,337416168
45022,BEND GEN,3337407282,Bend,337407282
48435,UPRIVER,3337431382,Upriver Dam,337431382
48335,POSTSTRT,3353098038,Post Street,353098038
44031,FOS 01,3337412544,Foster,337412544
43556,SULIVAN,,,
44032,FOS 02,3337412544,Foster,337412544
48209,LONGLKG3,3337417015,Long Lake,337417015
48211,LONGLKG4,3337417015,Long Lake,337417015
48207,LONGLKG2,3337417015,Long Lake,337417015
48205,LONGLKG1,3337417015,Long Lake,337417015
45212,GREENSPG,3337413922,Green Springs,337413922
48433,UPRIVER,3337431382,Upriver Dam,337431382
47960,STATL W2,3337424189,Stateline Wind Project - Washington,337424189
47944,VANSY W1,3337431516,Vansycle Wind Energy Project,337431516
44843,MARENGO2LT,3349561030,Marengo Wind Project,349561030
47964,9MILE W2,3337424189,Stateline Wind Project - Washington,337424189
42994,DDGJN W1,Found Junction Town,Dodge Junction,52000120
42990,PHLNG W1,Found Sub,Phalen Gulcn,52000119
47464,HSHUB W1,3349561028,Shepherds Flat Wind Farm,349561028
47452,SHPDF W1,3349561028,Shepherds Flat Wind Farm,349561028
47897,WHT F W1,32008816,Jones Canyon,32008816
47469,HSHUB W2,3349561028,Shepherds Flat Wind Farm,349561028
47461,SHPDF W4,3349561028,Shepherds Flat Wind Farm,349561028
47458,SHPDF W3,3349561028,Shepherds Flat Wind Farm,349561028
47455,SHPDF W2,3349561028,Shepherds Flat Wind Farm,349561028
44290,JRDNB W1,,,
47878,HOPKR W1,3337414906,Hopkins Ridge,337414906
47879,HOPKR W2,3337414906,Hopkins Ridge,337414906
47939,TULMN W1,3356868812,Windy Point/Tuolumne,356868812
47479,WNDYF W3B,,,
47477,WNDYF W2B,,,
47498,WNDYF W3,3356868812,Windy Point/Tuolumne,356868812
47495,WNDYF W2,3356868812,Windy Point/Tuolumne,356868812
47981,HRVST W1,3337432474,White Creek Wind Project,337432474
47926,WEBFT W1,3337416080,Klondike Wind Farm,337416080
47389,JNPRC W1,No idea,Juniper,52000116
44845,MARENGO1LT,3349561030,Marengo Wind Project,349561030
48860,PALOUSE_W1,,,
47952,9CANY W2,3337419371,Nine Canyon Wind Project,337419371
42369,WILDH W2,3337432576,Wild Horse Project,337432576
42367,WILDH W1,3337432576,Wild Horse Project,337432576
42372,WILDH W3,3337432576,Wild Horse Project,337432576
47948,9CANY W1,3337419371,Nine Canyon Wind Project,337419371
47985,BIGLW W3,,,
47983,BIGLW W2,,,
47933,BIGLW W1,,,
47810,LJ2 W2,32008816,Jones Canyon,32008816
47866,GDNOE W1,3337413640,Goodnoe,337413640
42377,VANTW W1,3360295245,Vantage Wind Power Project,360295245
47805,CMBHL W2,3337409919,Combine Hills Turbine Ranch,337409919
47384,LINDEN W,No idea,Linden,52000098
47806,LJ2 W1,32008816,Jones Canyon,32008816
44889,ECHOWIND,4.06511E+12,Echo Wind Farm (evi),406510901
47892,RATSN W1,3337406484,Rattlesnake Road Wind Project,337406484
44885,LEANJ W1,3337416601,Leaning Juniper Wind,337416601
47907,WHTCK W2,3337432474,White Creek Wind Project,337432474
47887,PEBBL W1,3356868817,Pebble Springs Wind Project,356868817
47489,GOLDH W1,3352750394,Golden Hills Wind Farm,352750394
47975,STRPT W1,3337416080,Klondike Wind Farm,337416080
47906,WHTCK W1,3337432474,White Creek Wind Project,337432474
44279,KITVL W1,3337416063,Kittitas Valley Wind Power Project,337416063
47974,HCAYN W1,3337416080,Klondike Wind Farm,337416080
69511,TOPW_G,Found Wind Farm,Top of the World,52000095
47799,BIGHR W3,,,
47873,BIGHR W2,3337407440,Big Horn Wind (PPM),337407440
47872,BIGHR W1,3337407440,Big Horn Wind (PPM),337407440
47940,TULMN W1,3356868812,Windy Point/Tuolumne,356868812
47921,KLON W3A,3337416080,Klondike Wind Farm,337416080
47912,KLOND W1,3337416080,Klondike Wind Farm,337416080
47917,KLOND W2,3337416080,Klondike Wind Farm,337416080
47924,KLON W3,3337416080,Klondike Wind Farm,337416080
47995,HORNB W1,3337432634,Willow Creek Winds (Horn Butte Wind),337432634
10997,LONEMS,3356867398,NM Wind Energy Center,356867398
14821,Q43_GEN1,3337415096,Hyder,337415096
36426,T239,,,
23440,DW GEN2 G1,,,
36430,Q166G,,,
24976,TOT223_G,,,
11242,AFTON_N,,,
43429,PTLBRUN2,25052026,Port LeBrun,25052026
43425,PTLBRUN1,25052026,Port LeBrun,25052026
43378,COVANGEN,,,
43375,STONE CR,3337424353,Stone Creek,337424353
42711,ELECTRON,3337411699,Electron,337411699
42341,TWINFALL,3337429437,Twin Falls Hydro,337429437
42332,SNOQCAV2,,,
42331,SNOQCAV1,3337423570,Snoqualmie,337423570
64677,N345,,,
64512,BLACKHWK,6.40591E+12,Blackhawk (evi),640590901
51676,RYC 5C3N,,,
33117,C.COS 7,3337410014,Contra Costa,337410014
33116,C.COS 6,3337410014,Contra Costa,337410014
51655,RYC 5C3M,,,
48333,POSTFLS6,3337421167,Post Falls,337421167
48331,POSTFL15,3337421167,Post Falls,337421167
48321,PLUMMER,3337420995,Plummel,337420995
48265,NINEMI12,3337419372,Nine Mile,337419372
48191,LITFAL34,3337416873,Little Falls (WWPC),337416873
48189,LITFAL12,3337416873,Little Falls (WWPC),337416873
47989,CONDN W1,3337409971,Condon Windpower LLC,337409971
47956,9CANY W3,3337419371,Nine Canyon Wind Project,337419371
47937,WNDYF W1,3356868812,Windy Point/Tuolumne,356868812
15032,PERK PS2,3337420609,Perkins,337420609
15031,PERK PS1,3337420609,Perkins,337420609
47737,BHP 70,3337409051,Centralia Switching Station,337409051
47736,BHP 5060,3337409051,Centralia Switching Station,337409051
47735,BHP 40,3337409051,Centralia Switching Station,337409051
47734,BHP 30,3337409051,Centralia Switching Station,337409051
47731,BHP,3337409051,Centralia Switching Station,337409051
47492,GOLDH W2,3352750394,Golden Hills Wind Farm,352750394
47475,PATU W1,3337410647,De Moss,337410647
47448,LVF23,3337417034,Longview Fibre Co.,337417034
47447,LVF22,3337417034,Longview Fibre Co.,337417034
26907,BEACONPV,,,
26229,KRD500,,,
26227,KRDGEN,,,
26200,COPPMTN3,,,
26160,SCATT7G,,,
26159,SCATT6G,,,
46619,HEADWORK,30004761,Headwork,30004761
26158,SCATT5G,,,
26157,SCATT4G,3337417809,McCullough,337417809
16535,BOWIE_S2,3337407863,Bowie Power Station,337407863
16532,BOWIE_S1,3337407863,Bowie Power Station,337407863
46306,WALTVILE,,,
46304,LEABURGS,,,
16125,IRVNGTN,3337420765,Pinal West,337420765
16124,NLOOP345,3337419547,North Loop,337419547
45549,PRSPCT31,3337421334,Prospect 3,337421334
45528,WESTSID,3337432316,West Side,337432316
45488,SODASPGS,3337423605,Soda Springs,337423605
45486,SLIDECRK,3337423505,Slide Creek,337423505
45485,SLATECRK,3337423493,Slate Creek,337423493
45453,PRSPCT 1,3337421332,Prospect 1,337421332
13401,ARTESIAR,3337406532,Artesia,337406532
45445,PROSPECT,3337421332,Prospect 1,337421332
16115,TORTOLIT,3337429179,Tortolita,337429179
45180,FISHCREK,3337412272,Fish Creek,337412272
45176,FALL CRK,3341136829,Fall Creek,341136829
13400,ARTESIA,3337406532,Artesia,337406532
45170,EASTSID,3337428264,East Side,337428264
45168,EAGLE PT,3337411372,Eagle Point,337411372
45112,CLRWATR1,3337428276,Clearwater 1,337428276
16112,WILLOW,68050059,Willow,68050059
16111,BOWIE,3337407863,Bowie Power Station,337407863
24845,ALBERHIL,,,
44881,CMBHL W1,3337409919,Combine Hills Turbine Ranch,337409919
40346,DEXTER,3337410898,Dexter,337410898
24225,VINMIR12,3337423120,Serrano,337423120
24224,VINMIR11,3337423120,Serrano,337423120
24168,HUNT4  G,3337405912,AES Huntington Beach,337405912
14106,FOURIO11,3337421945,Rio Puerco,337421945
10407,SANRIO11,3337421945,Rio Puerco,337421945
24167,HUNT3  G,3337405912,AES Huntington Beach,337405912
16002,WINCHSTR,,,
16001,TORTLIT2,3337429179,Tortolita,337429179
