TSTimePointResult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Bus 40045 (ALLSTON) Frequency,Bus 40051 (ALVEY) Frequency,Bus 40061 (ASHE) Frequency,Bus 40062 (ASHE R1) Frequency,Bus 40086 (BELL S1) Frequency,Bus 40088 (BELL S2) Frequency,Bus 40091 (BELL BPA) Frequency,Bus 40096 (BELL SC) Frequency,Bus 40111 (BIG EDDY) Frequency,Bus 40141 (NBONVL E) Frequency,Bus 40142 (NBONVL W) Frequency,Bus 40155 (BUCKLEY) Frequency,Bus 40230 (CHIEF J1) Frequency,Bus 40232 (CHIEF J2) Frequency,Bus 40233 (CHIEF JO) Frequency,Bus 40287 (COULEE) Frequency,Bus 40288 (COULE R1) Frequency,Bus 40302 (COVINGT4) Frequency,Bus 40306 (COVINGT5) Frequency,Bus 40323 (CUSTER W) Frequency,Bus 40369 (DWORSHAK) Frequency,Bus 40381 (ECHOLAKE) Frequency,Bus 40451 (GAR1EAST) Frequency,Bus 40453 (GAR2EAST) Frequency,Bus 40459 (GARRISON) Frequency,Bus 40488 (GRIZZ R3) Frequency,Bus 40489 (GRIZZLY) Frequency,Bus 40490 (BUCGRI11) Frequency,Bus 40499 (HANFORD) Frequency,Bus 40500 (COUHAN11) Frequency,Bus 40521 (HATWAI) Frequency,Bus 40553 (HOT SPR) Frequency,Bus 40585 (JOHN DAY) Frequency,Bus 40588 (GRIJOH11) Frequency,Bus 40591 (GRIJOH12) Frequency,Bus 40592 (GRIJOH21) Frequency,Bus 40593 (GRIJOH22) Frequency,Bus 40598 (KEELER E) Frequency,Bus 40599 (KEELER W) Frequency,Bus 40601 (KEELER) Frequency,Bus 40629 (LANE) Frequency,Bus 40665 (LIT GOOS) Frequency,Bus 40666 (CEN FERY) Frequency,Bus 40679 (LOW GRAN) Frequency,Bus 40683 (LOW MON) Frequency,Bus 40684 (MALIN R1) Frequency,Bus 40687 (MALIN) Frequency,Bus 40688 (MALIN R3) Frequency,Bus 40693 (MAPLE VL) Frequency,Bus 40699 (MARION) Frequency,Bus 40700 (GRIMAL21) Frequency,Bus 40702 (GRIMAL22) Frequency,Bus 40704 (GRIMAL23) Frequency,Bus 40706 (GRIMAL24) Frequency,Bus 40708 (GRIMAL25) Frequency,Bus 40710 (GRIMAL26) Frequency,Bus 40711 (ECHMAP11) Frequency,Bus 40712 (ECHMAP12) Frequency,Bus 40714 (ALVMAR11) Frequency,Bus 40716 (ASHMAR21) Frequency,Bus 40718 (ASHMAR22) Frequency,Bus 40719 (ASHMAR23) Frequency,Bus 40720 (BUCMAR11) Frequency,Bus 40722 (JOHMAR11) Frequency,Bus 40723 (MCNARY) Frequency,Bus 40749 (MONROE) Frequency,Bus 40750 (CHIMON11) Frequency,Bus 40752 (CUSMON11) Frequency,Bus 40754 (CUSMON21) Frequency,Bus 40774 (NAPAVINE) Frequency,Bus 40797 (OLYMPIA) Frequency,Bus 40809 (OSTRNDER) Frequency,Bus 40821 (PAUL) Frequency,Bus 40827 (PEARL) Frequency,Bus 40834 (PONDROSB) Frequency,Bus 40837 (PONDROSA) Frequency,Bus 40869 (RAVER) Frequency,Bus 40913 (SACJAWEA) Frequency,Bus 40917 (SACJWA T) Frequency,Bus 40941 (SANTIAM) Frequency,Bus 40949 (SATSOP) Frequency,Bus 40957 (SCHULTZ) Frequency,Bus 40958 (COUSCH11) Frequency,Bus 40960 (COUSCH12) Frequency,Bus 40961 (COUSCH21) Frequency,Bus 40962 (COUSCH22) Frequency,Bus 40964 (ECHSCH11) Frequency,Bus 40966 (ECHSCH12) Frequency,Bus 40970 (ECHSCH13) Frequency,Bus 40972 (RAVSCH11) Frequency,Bus 40973 (SICKLER) Frequency,Bus 40974 (RAVSCH12) Frequency,Bus 40976 (RAVSCH31) Frequency,Bus 40978 (RAVSCH41) Frequency,Bus 40986 (SLATT) Frequency,Bus 40989 (SLATT) Frequency,Bus 40996 (BUCSLA11) Frequency,Bus 41001 (SNOK TAP) Frequency,Bus 41007 (SNOKING) Frequency,Bus 41043 (SUMMER L) Frequency,Bus 41044 (MALSUM11) Frequency,Bus 41046 (MALSUM12) Frequency,Bus 41048 (PONSUM11) Frequency,Bus 41051 (TACOMA) Frequency,Bus 41052 (PONSUM12) Frequency,Bus 41054 (PONSUM13) Frequency,Bus 41056 (PONSUM14) Frequency,Bus 41057 (TAFT) Frequency,Bus 41058 (RAVTAC11) Frequency,Bus 41060 (RAVTAC12) Frequency,Bus 41062 (BELTAF11) Frequency,Bus 41064 (DWOTAF11) Frequency,Bus 41066 (DWOTAF12) Frequency,Bus 41068 (GARTAF11) Frequency,Bus 41070 (GARTAF12) Frequency,Bus 41072 (GARTAF21) Frequency,Bus 41074 (GARTAF22) Frequency,Bus 41092 (TROUTD E) Frequency,Bus 41094 (TROUTD W) Frequency,Bus 41095 (TROUTDAL) Frequency,Bus 41113 (VANTAGE) Frequency,Bus 41138 (WAUTOMA) Frequency,Bus 41311 (CELILO1) Frequency,Bus 41312 (CELILO2) Frequency,Bus 41351 (MCNRY S1) Frequency,Bus 41352 (MCNRY S2) Frequency,Bus 41353 (MCNRY S3) Frequency,Bus 41401 (ROCK CK) Frequency,Bus 41402 (ROCK CK) Frequency,Bus 41450 (KNIGHT) Frequency,Bus 41451 (OSTKNI11) Frequency,Bus 41452 (OSTKNI12) Frequency,Bus 41739 (COULEE19) Frequency,Bus 41740 (COULEE20) Frequency,Bus 41741 (COULEE21) Frequency,Bus 41742 (COULEE22) Frequency,Bus 41743 (COULEE23) Frequency,Bus 41744 (COULEE24) Frequency,Bus 43049 (BOARD F) Frequency,Bus 43115 (COYO M1) Frequency,Bus 43123 (COYOTE) Frequency,Bus 43485 (ROUND BU) Frequency,Bus 44086 (JDA PH1) Frequency,Bus 44087 (JDA PH2) Frequency,Bus 44088 (JDA PH3) Frequency,Bus 44089 (JDA PH4) Frequency,Bus 44166 (CHJ PH5) Frequency,Bus 44167 (CHJ PH6) Frequency,Bus 44217 (LGS PH1) Frequency,Bus 44237 (LWG PH1) Frequency,Bus 44257 (LMN PH1) Frequency,Bus 44284 (LONGHORN) Frequency,Bus 45029 (BURNS) Frequency,Bus 45030 (BURSUM11) Frequency,Bus 45035 (CAPTJACK) Frequency,Bus 45040 (CAPPON11) Frequency,Bus 45041 (CAPPON12) Frequency,Bus 45042 (CAPPON13) Frequency,Bus 45043 (CAPPON14) Frequency,Bus 45044 (CAPPON15) Frequency,Bus 45046 (CAPPON16) Frequency,Bus 45095 (DIXONVLE) Frequency,Bus 45096 (ALVDIX11) Frequency,Bus 45197 (MERIDINP) Frequency,Bus 45199 (DIXMER11) Frequency,Bus 45262 (KFALLS) Frequency,Bus 47638 (HERMCALP) Frequency,Bus 47741 (CENTR P1) Frequency,Bus 47745 (CENTR P2) Frequency,Bus 50206 (CUSING11) Frequency,Bus 50208 (CUSING21) Frequency
10.05,59.7377,59.7315,59.7249,59.725,59.7018,59.7018,59.7,59.7136,59.7307,59.7373,59.7373,59.7293,59.7248,59.7248,59.7249,59.7224,59.7221,59.7303,59.7302,59.7331,59.6976,59.7299,59.6782,59.6782,59.6586,59.7291,59.7292,59.7293,59.7254,59.724,59.7048,59.6815,59.7299,60,60,59.7299,59.7293,59.7358,59.7359,59.7353,59.7317,59.7173,59.7156,59.713,59.7209,59.7294,59.7294,59.7294,59.7301,59.7316,59.7294,59.7292,59.7293,59.7293,59.7294,59.7291,59.73,59.7301,59.7314,59.7266,59.7279,59.7301,59.7306,59.7308,59.7276,59.7307,59.7279,59.7311,59.7312,59.7376,59.7371,59.7333,59.7372,59.7339,59.7292,59.7286,59.7301,59.7239,59.7238,59.7316,59.7377,59.727,59.728,59.725,59.728,59.725,59.7294,59.7271,59.7248,59.7271,59.7264,59.7244,59.7284,59.7283,59.7286,59.7286,59.7283,59.7306,59.7308,59.7254,59.7222,59.7266,59.7272,59.7305,59.7272,59.726,59.726,59.6851,59.7301,59.7302,59.6998,59.7092,59.698,59.6443,59.6652,59.6443,59.6652,59.7345,59.7345,59.7337,59.726,59.7264,59.7307,59.7307,59.7282,59.7283,59.7283,59.7293,59.7293,59.7302,59.732,59.7319,59.7224,59.7225,59.7224,59.7224,59.7224,59.7224,59.7287,59.733,59.7282,59.7295,59.73,59.73,59.7299,59.7299,59.7249,59.7249,59.7173,59.7129,59.7209,59.7281,59.7275,59.7077,59.7296,59.7294,59.7297,59.7295,59.7295,59.7294,59.7294,59.7313,59.7311,59.7309,59.7306,59.7302,59.7278,59.7372,59.7373,59.7332,59.7332
10.066667,59.7357,59.7297,59.7231,59.7232,59.7003,59.7003,59.6986,59.7119,59.7289,59.7355,59.7355,59.7276,59.723,59.723,59.7231,59.7206,59.7203,59.7285,59.7285,59.7324,59.6963,59.7282,59.6774,59.6774,59.6586,59.7275,59.7276,59.7276,59.7235,59.7222,59.7033,59.6805,59.7281,60,60,59.7281,59.7277,59.7338,59.7339,59.7333,59.7299,59.7156,59.7139,59.7113,59.7192,59.7281,59.7281,59.7281,59.7284,59.7297,59.728,59.7276,59.7278,59.7278,59.7281,59.7276,59.7283,59.7284,59.7298,59.7248,59.7261,59.7283,59.7288,59.729,59.7258,59.7293,59.7264,59.7298,59.73,59.7356,59.7351,59.7314,59.7352,59.732,59.7277,59.727,59.7283,59.7221,59.722,59.7298,59.7357,59.7252,59.7262,59.7232,59.7262,59.7232,59.7277,59.7253,59.723,59.7253,59.7246,59.7226,59.7267,59.7265,59.7268,59.7268,59.7265,59.7291,59.7293,59.7239,59.7204,59.7252,59.7257,59.7287,59.7257,59.7244,59.7244,59.6842,59.7283,59.7284,59.6985,59.7076,59.6967,59.6449,59.665,59.6449,59.665,59.7325,59.7325,59.7318,59.7242,59.7246,59.7289,59.7289,59.7264,59.7264,59.7265,59.7275,59.7275,59.7284,59.7301,59.73,59.7206,59.7206,59.7206,59.7206,59.7206,59.7206,59.7269,59.7312,59.7264,59.7278,59.7282,59.7282,59.7282,59.7281,59.7231,59.7231,59.7155,59.7113,59.7192,59.7263,59.7261,59.7053,59.7283,59.7281,59.7285,59.7282,59.7282,59.728,59.728,59.7296,59.7295,59.7294,59.7291,59.7288,59.726,59.7352,59.7352,59.7326,59.7326
10.083333,59.7336,59.728,59.7213,59.7214,59.6991,59.6991,59.6975,59.7104,59.7271,59.7336,59.7336,59.7259,59.7212,59.7212,59.7213,59.7188,59.7185,59.7267,59.7267,59.7316,59.6953,59.7265,59.6771,59.6771,59.6593,59.7259,59.726,59.7259,59.7217,59.7204,59.702,59.68,59.7264,60,60,59.7263,59.7261,59.7317,59.7319,59.7313,59.728,59.714,59.7123,59.7098,59.7175,59.7268,59.7268,59.7268,59.7267,59.7279,59.7267,59.726,59.7264,59.7264,59.7267,59.726,59.7265,59.7267,59.728,59.723,59.7243,59.7265,59.727,59.7272,59.724,59.7279,59.7248,59.7285,59.7287,59.7334,59.733,59.7294,59.7331,59.73,59.7261,59.7254,59.7265,59.7203,59.7203,59.7279,59.7336,59.7234,59.7244,59.7214,59.7244,59.7214,59.726,59.7235,59.7211,59.7235,59.7227,59.7208,59.7249,59.7248,59.725,59.725,59.7247,59.7276,59.7278,59.7224,59.7188,59.7237,59.7241,59.7269,59.7241,59.7229,59.7229,59.6836,59.7265,59.7266,59.6974,59.7062,59.6957,59.6462,59.6654,59.6462,59.6654,59.7305,59.7305,59.7299,59.7224,59.7228,59.7271,59.7271,59.7245,59.7246,59.7246,59.7257,59.7257,59.7266,59.7282,59.7281,59.7188,59.7189,59.7188,59.7188,59.7188,59.7188,59.7251,59.7294,59.7246,59.7262,59.7264,59.7264,59.7264,59.7264,59.7213,59.7213,59.7139,59.7098,59.7175,59.7245,59.7247,59.7032,59.727,59.7267,59.7272,59.7269,59.7269,59.7266,59.7266,59.7279,59.7279,59.7278,59.7277,59.7274,59.7242,59.7331,59.7331,59.7319,59.7319
10.1,59.7314,59.7262,59.7196,59.7196,59.6982,59.6982,59.6967,59.709,59.7253,59.7316,59.7316,59.7242,59.7195,59.7195,59.7196,59.7171,59.7168,59.7249,59.7249,59.7309,59.6946,59.7248,59.6772,59.6772,59.6605,59.7243,59.7244,59.7242,59.72,59.7187,59.701,59.6798,59.7246,60,60,59.7245,59.7245,59.7296,59.7298,59.7292,59.7262,59.7124,59.7109,59.7084,59.7158,59.7256,59.7256,59.7256,59.725,59.7261,59.7253,59.7244,59.7249,59.7249,59.7254,59.7244,59.7248,59.725,59.7263,59.7212,59.7225,59.7247,59.7252,59.7254,59.7222,59.7265,59.7232,59.7271,59.7274,59.7313,59.7308,59.7275,59.7309,59.7281,59.7246,59.7239,59.7248,59.7186,59.7186,59.7261,59.7314,59.7217,59.7227,59.7197,59.7227,59.7197,59.7243,59.7217,59.7193,59.7217,59.721,59.719,59.7231,59.723,59.7233,59.7233,59.7229,59.7262,59.7263,59.7209,59.7172,59.7223,59.7226,59.7251,59.7226,59.7214,59.7214,59.6835,59.7248,59.7248,59.6966,59.7049,59.6949,59.6482,59.6663,59.6482,59.6663,59.7285,59.7285,59.7279,59.7206,59.721,59.7253,59.7253,59.7227,59.7227,59.7228,59.724,59.724,59.7247,59.7263,59.7262,59.7171,59.7172,59.7171,59.7171,59.7171,59.7171,59.7234,59.7275,59.7228,59.7246,59.7247,59.7247,59.7246,59.7246,59.7196,59.7196,59.7124,59.7084,59.7158,59.7227,59.7233,59.7014,59.7257,59.7253,59.726,59.7256,59.7256,59.7253,59.7253,59.7262,59.7263,59.7262,59.7262,59.726,59.7224,59.731,59.731,59.7312,59.7312
10.116667,59.7292,59.7244,59.7179,59.7179,59.6974,59.6975,59.6961,59.7077,59.7235,59.7296,59.7296,59.7224,59.7178,59.7178,59.718,59.7155,59.7152,59.7231,59.7231,59.7301,59.6941,59.7231,59.6778,59.6778,59.6623,59.7228,59.7228,59.7225,59.7183,59.717,59.7001,59.6801,59.7228,60,60,59.7228,59.7229,59.7274,59.7276,59.7271,59.7243,59.711,59.7095,59.7072,59.7143,59.7243,59.7243,59.7243,59.7233,59.7242,59.724,59.7228,59.7235,59.7235,59.7241,59.7229,59.7231,59.7233,59.7246,59.7195,59.7207,59.7228,59.7234,59.7236,59.7204,59.7251,59.7217,59.7258,59.7261,59.729,59.7286,59.7255,59.7287,59.726,59.723,59.7223,59.723,59.7169,59.7169,59.7242,59.7292,59.7199,59.7209,59.718,59.7209,59.718,59.7225,59.72,59.7176,59.72,59.7192,59.7174,59.7214,59.7212,59.7215,59.7215,59.7212,59.7247,59.7248,59.7195,59.7157,59.721,59.7211,59.7233,59.7211,59.72,59.72,59.6837,59.723,59.723,59.696,59.7038,59.6945,59.6509,59.6677,59.6509,59.6677,59.7265,59.7264,59.7258,59.7188,59.7193,59.7235,59.7235,59.7209,59.7209,59.7209,59.7222,59.7222,59.7229,59.7243,59.7243,59.7155,59.7155,59.7155,59.7155,59.7155,59.7155,59.7216,59.7256,59.721,59.723,59.7229,59.7229,59.7228,59.7228,59.718,59.718,59.711,59.7072,59.7143,59.7209,59.7219,59.6998,59.7245,59.7239,59.7248,59.7243,59.7243,59.7239,59.7239,59.7245,59.7246,59.7246,59.7247,59.7247,59.7206,59.7288,59.7288,59.7305,59.7305
10.133333,59.7269,59.7226,59.7162,59.7163,59.697,59.697,59.6958,59.7066,59.7217,59.7276,59.7276,59.7207,59.7161,59.7161,59.7163,59.7139,59.7136,59.7214,59.7213,59.7293,59.6939,59.7215,59.6788,59.6788,59.6647,59.7212,59.7213,59.7208,59.7166,59.7154,59.6995,59.6808,59.7211,60,60,59.721,59.7213,59.7253,59.7254,59.725,59.7224,59.7097,59.7083,59.7061,59.7128,59.723,59.723,59.723,59.7216,59.7223,59.7226,59.7212,59.7221,59.7221,59.7228,59.7214,59.7215,59.7216,59.7229,59.7178,59.719,59.721,59.7216,59.7218,59.7187,59.7236,59.7202,59.7245,59.7248,59.7267,59.7264,59.7235,59.7265,59.724,59.7215,59.7208,59.7212,59.7154,59.7153,59.7223,59.7269,59.7182,59.7192,59.7164,59.7192,59.7164,59.7209,59.7183,59.7159,59.7183,59.7175,59.7157,59.7196,59.7195,59.7198,59.7198,59.7194,59.7232,59.7232,59.7182,59.7142,59.7196,59.7197,59.7215,59.7197,59.7186,59.7186,59.6843,59.7212,59.7213,59.6957,59.7029,59.6942,59.6542,59.6696,59.6542,59.6696,59.7244,59.7244,59.7238,59.7171,59.7176,59.7217,59.7217,59.719,59.7191,59.7191,59.7205,59.7204,59.7211,59.7224,59.7224,59.7139,59.714,59.7139,59.7139,59.7139,59.7139,59.7199,59.7237,59.7193,59.7215,59.7211,59.7211,59.7211,59.7211,59.7163,59.7163,59.7097,59.7061,59.7128,59.7192,59.7206,59.6985,59.7232,59.7226,59.7235,59.723,59.723,59.7225,59.7225,59.7228,59.723,59.723,59.7233,59.7233,59.7189,59.7265,59.7265,59.7298,59.7298
10.15,59.7246,59.7208,59.7147,59.7147,59.6968,59.6968,59.6958,59.7056,59.7199,59.7255,59.7255,59.7191,59.7146,59.7146,59.7148,59.7125,59.7122,59.7196,59.7196,59.7284,59.694,59.7198,59.6802,59.6802,59.6675,59.7197,59.7198,59.7192,59.7151,59.7139,59.6991,59.6818,59.7193,60,60,59.7193,59.7197,59.7231,59.7233,59.7229,59.7206,59.7086,59.7073,59.7052,59.7115,59.7218,59.7218,59.7218,59.7199,59.7205,59.7213,59.7197,59.7207,59.7207,59.7215,59.7199,59.7198,59.7199,59.7212,59.7162,59.7173,59.7193,59.7199,59.72,59.717,59.7222,59.7187,59.7232,59.7235,59.7245,59.7241,59.7215,59.7242,59.722,59.72,59.7193,59.7195,59.7138,59.7138,59.7205,59.7247,59.7166,59.7176,59.7148,59.7176,59.7148,59.7192,59.7167,59.7143,59.7167,59.7158,59.7142,59.718,59.7179,59.7181,59.7181,59.7177,59.7217,59.7217,59.7169,59.713,59.7184,59.7183,59.7198,59.7183,59.7173,59.7173,59.6852,59.7195,59.7196,59.6956,59.7022,59.6943,59.658,59.672,59.658,59.672,59.7223,59.7223,59.7218,59.7155,59.716,59.7199,59.7199,59.7173,59.7173,59.7173,59.7188,59.7187,59.7193,59.7205,59.7205,59.7125,59.7125,59.7125,59.7125,59.7125,59.7125,59.7182,59.7218,59.7176,59.7199,59.7194,59.7194,59.7194,59.7193,59.7148,59.7148,59.7085,59.7052,59.7115,59.7175,59.7193,59.6975,59.722,59.7213,59.7223,59.7217,59.7217,59.7212,59.7212,59.7211,59.7214,59.7215,59.7218,59.7219,59.7171,59.7243,59.7243,59.729,59.729
10.166667,59.7223,59.7191,59.7132,59.7132,59.6968,59.6968,59.6959,59.7048,59.7181,59.7233,59.7233,59.7175,59.7131,59.7131,59.7133,59.7111,59.7108,59.7179,59.7179,59.7275,59.6943,59.7182,59.6819,59.6819,59.6708,59.7182,59.7183,59.7175,59.7135,59.7124,59.6989,59.6832,59.7176,60,60,59.7175,59.7182,59.7209,59.7211,59.7207,59.7188,59.7075,59.7064,59.7045,59.7102,59.7206,59.7206,59.7206,59.7183,59.7187,59.72,59.7182,59.7193,59.7193,59.7203,59.7184,59.7182,59.7183,59.7195,59.7146,59.7156,59.7175,59.7182,59.7182,59.7153,59.7208,59.7173,59.7218,59.7223,59.7221,59.7219,59.7195,59.722,59.7199,59.7186,59.7179,59.7178,59.7124,59.7124,59.7187,59.7223,59.715,59.7159,59.7133,59.7159,59.7133,59.7176,59.7151,59.7127,59.7151,59.7142,59.7127,59.7163,59.7162,59.7165,59.7165,59.7161,59.7202,59.7203,59.7157,59.7118,59.7172,59.7169,59.718,59.7169,59.7161,59.7161,59.6865,59.7178,59.7179,59.6958,59.7017,59.6946,59.6625,59.6748,59.6625,59.6748,59.7202,59.7202,59.7198,59.714,59.7144,59.7181,59.7181,59.7156,59.7156,59.7156,59.7171,59.7171,59.7175,59.7186,59.7186,59.7111,59.7111,59.7111,59.7111,59.7111,59.7111,59.7166,59.7198,59.7159,59.7184,59.7177,59.7177,59.7177,59.7176,59.7133,59.7133,59.7075,59.7045,59.7102,59.7158,59.7181,59.6967,59.7207,59.72,59.7212,59.7204,59.7204,59.7198,59.7198,59.7194,59.7198,59.7199,59.7204,59.7206,59.7155,59.722,59.722,59.7282,59.7282
10.183333,59.72,59.7174,59.7118,59.7118,59.697,59.697,59.6964,59.7041,59.7164,59.7212,59.7212,59.7159,59.7117,59.7117,59.7119,59.7098,59.7096,59.7163,59.7163,59.7267,59.695,59.7166,59.684,59.684,59.6746,59.7168,59.7168,59.716,59.7121,59.7111,59.699,59.6849,59.716,60,60,59.7159,59.7168,59.7188,59.7189,59.7187,59.717,59.7067,59.7056,59.7039,59.7091,59.7194,59.7194,59.7194,59.7167,59.717,59.7188,59.7168,59.718,59.718,59.7191,59.717,59.7167,59.7167,59.7179,59.7131,59.7141,59.7158,59.7165,59.7165,59.7138,59.7195,59.7159,59.7206,59.721,59.7199,59.7196,59.7176,59.7197,59.718,59.7172,59.7165,59.7162,59.7111,59.7111,59.717,59.7201,59.7136,59.7144,59.7119,59.7144,59.7119,59.7161,59.7136,59.7113,59.7136,59.7127,59.7114,59.7148,59.7147,59.7149,59.7149,59.7145,59.7188,59.7188,59.7146,59.7107,59.7161,59.7157,59.7164,59.7157,59.7149,59.7149,59.6881,59.7162,59.7162,59.6963,59.7014,59.6952,59.6674,59.678,59.6674,59.678,59.7182,59.7182,59.7178,59.7125,59.713,59.7164,59.7164,59.7139,59.7139,59.714,59.7155,59.7155,59.7158,59.7168,59.7168,59.7098,59.7098,59.7098,59.7098,59.7098,59.7098,59.715,59.7179,59.7143,59.717,59.7161,59.7161,59.716,59.716,59.7119,59.7119,59.7066,59.7039,59.7091,59.7142,59.7169,59.6962,59.7196,59.7187,59.72,59.7192,59.7192,59.7186,59.7186,59.7178,59.7183,59.7184,59.719,59.7193,59.7139,59.7197,59.7198,59.7274,59.7274
10.2,59.7178,59.7158,59.7105,59.7105,59.6975,59.6975,59.6971,59.7037,59.7147,59.7192,59.7192,59.7144,59.7104,59.7104,59.7107,59.7087,59.7085,59.7147,59.7147,59.7258,59.6958,59.7152,59.6865,59.6865,59.6788,59.7154,59.7155,59.7145,59.7108,59.7099,59.6992,59.687,59.7144,60,60,59.7143,59.7154,59.7167,59.7168,59.7166,59.7154,59.7059,59.705,59.7035,59.7081,59.7183,59.7183,59.7183,59.7152,59.7153,59.7176,59.7154,59.7168,59.7168,59.7179,59.7157,59.7152,59.7152,59.7163,59.7117,59.7126,59.7142,59.7149,59.7149,59.7123,59.7182,59.7147,59.7193,59.7198,59.7176,59.7174,59.7158,59.7175,59.7161,59.7159,59.7152,59.7146,59.7099,59.7099,59.7153,59.7178,59.7122,59.713,59.7107,59.713,59.7107,59.7146,59.7122,59.71,59.7122,59.7114,59.7101,59.7133,59.7133,59.7134,59.7134,59.713,59.7175,59.7175,59.7136,59.7098,59.715,59.7145,59.7148,59.7145,59.7139,59.7139,59.69,59.7146,59.7147,59.697,59.7012,59.696,59.6727,59.6816,59.6727,59.6816,59.7162,59.7162,59.7159,59.7111,59.7116,59.7147,59.7147,59.7124,59.7124,59.7124,59.7139,59.7139,59.7142,59.715,59.715,59.7087,59.7087,59.7087,59.7087,59.7087,59.7087,59.7135,59.7161,59.7128,59.7156,59.7145,59.7145,59.7145,59.7145,59.7107,59.7107,59.7059,59.7035,59.7081,59.7127,59.7158,59.696,59.7184,59.7175,59.7189,59.7181,59.7181,59.7174,59.7174,59.7163,59.7168,59.717,59.7177,59.718,59.7124,59.7175,59.7176,59.7265,59.7266
10.216667,59.7156,59.7142,59.7093,59.7093,59.6982,59.6982,59.698,59.7034,59.7132,59.7171,59.7171,59.713,59.7092,59.7092,59.7095,59.7077,59.7076,59.7133,59.7132,59.7249,59.6969,59.7138,59.6893,59.6893,59.6833,59.7142,59.7142,59.7131,59.7096,59.7088,59.6997,59.6894,59.713,60,60,59.7128,59.7141,59.7147,59.7148,59.7147,59.7137,59.7054,59.7046,59.7033,59.7072,59.7173,59.7172,59.7173,59.7138,59.7137,59.7165,59.7142,59.7156,59.7156,59.7168,59.7144,59.7138,59.7138,59.7148,59.7104,59.7112,59.7127,59.7134,59.7133,59.7109,59.7169,59.7135,59.7181,59.7186,59.7154,59.7153,59.714,59.7154,59.7142,59.7146,59.714,59.7132,59.7088,59.7088,59.7137,59.7157,59.7109,59.7116,59.7095,59.7116,59.7095,59.7132,59.711,59.7088,59.711,59.7101,59.709,59.712,59.7119,59.712,59.712,59.7116,59.7162,59.7161,59.7127,59.709,59.7141,59.7134,59.7133,59.7134,59.7129,59.7129,59.6922,59.7132,59.7132,59.6979,59.7013,59.697,59.6786,59.6856,59.6786,59.6856,59.7143,59.7143,59.7141,59.7099,59.7103,59.7132,59.7132,59.7109,59.7109,59.7109,59.7125,59.7125,59.7127,59.7134,59.7133,59.7077,59.7077,59.7077,59.7077,59.7077,59.7077,59.7121,59.7143,59.7114,59.7143,59.713,59.713,59.713,59.713,59.7095,59.7095,59.7053,59.7033,59.7072,59.7113,59.7148,59.696,59.7174,59.7164,59.7179,59.717,59.717,59.7162,59.7162,59.7148,59.7154,59.7156,59.7164,59.7168,59.711,59.7154,59.7154,59.7257,59.7257
10.233333,59.7135,59.7127,59.7082,59.7083,59.6992,59.6992,59.6991,59.7033,59.7117,59.7151,59.7151,59.7117,59.7081,59.7081,59.7085,59.7068,59.7067,59.7119,59.7119,59.724,59.6983,59.7124,59.6924,59.6924,59.6882,59.713,59.713,59.7118,59.7085,59.7078,59.7004,59.6921,59.7116,60,60,59.7114,59.7128,59.7127,59.7128,59.7128,59.7122,59.7049,59.7043,59.7033,59.7065,59.7162,59.7162,59.7162,59.7125,59.7121,59.7154,59.713,59.7145,59.7145,59.7158,59.7132,59.7124,59.7125,59.7134,59.7092,59.71,59.7113,59.712,59.7119,59.7097,59.7157,59.7124,59.717,59.7175,59.7133,59.7132,59.7122,59.7133,59.7124,59.7134,59.7128,59.7118,59.7078,59.7078,59.7121,59.7135,59.7097,59.7104,59.7085,59.7104,59.7085,59.7119,59.7098,59.7077,59.7098,59.7089,59.708,59.7107,59.7106,59.7107,59.7107,59.7103,59.715,59.7149,59.7119,59.7083,59.7132,59.7124,59.7119,59.7124,59.712,59.712,59.6946,59.7118,59.7118,59.699,59.7016,59.6983,59.6848,59.6898,59.6848,59.6898,59.7125,59.7125,59.7123,59.7087,59.7092,59.7117,59.7117,59.7095,59.7096,59.7096,59.7111,59.7112,59.7112,59.7117,59.7117,59.7068,59.7069,59.7068,59.7068,59.7068,59.7068,59.7108,59.7126,59.7101,59.713,59.7116,59.7116,59.7116,59.7116,59.7085,59.7085,59.7049,59.7033,59.7065,59.71,59.7138,59.6963,59.7163,59.7153,59.7169,59.7159,59.7159,59.7151,59.7151,59.7133,59.714,59.7143,59.7152,59.7157,59.7097,59.7133,59.7133,59.7248,59.7249
