Branch,,,,,,,,,,,,,,
From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Mvar From ,MVA From ,Lim MVA,% of MVA Limit (Max),MW Loss,Mvar Loss
24138,SERRANO,26263,RING2DUM,99,Closed,Line,NO,-5.8,-5.7,8.1,0,0,0.03,-0.21
24138,SERRANO,29902,ELSEG7GT,99,Closed,Line,NO,5.3,2.3,5.7,0,0,-0.04,0.37
24138,SERRANO,29904,ELSEG5GT,99,Closed,Line,NO,5.3,2.3,5.7,0,0,-0.04,0.37
24801,DEVERS,24151,VALLEYSC,1,Closed,Line,NO,728,-77.2,732.1,2598,28.2,1.92,-50.97
24801,DEVERS,24151,VALLEYSC,2,Closed,Line,NO,728,-77.2,732.1,2598,28.2,1.92,-50.97
24845,ALBERHIL,24151,VALLEYSC,1,Open,Line,NO,0,0,0,3421,0,0,0
24151,VALLEYSC,29040,IEEC,1,Closed,Line,NO,-398.6,-103.5,411.8,2598,15.9,0.02,-1.82
24156,VINCENT,24161,ALAMT6 G,99,Closed,Line,NO,43.7,25.8,50.7,0,0,-0.97,12.21
24156,VINCENT,24224,VINMIR11,1,Open,Line,NO,0,0,0,3421,0,0,0
24156,VINCENT,24236,RANCHVST,99,Closed,Line,NO,6,1.8,6.2,0,0,-0.02,0.31
24156,VINCENT,24319,EASTWOOD,99,Closed,Line,NO,-5.8,4.2,7.2,0,0,-0.03,0.73
24156,VINCENT,26004,CASTAI1G,99,Closed,Line,NO,0.3,3.5,3.5,0,0,0,0.21
24156,VINCENT,26005,CASTAI2G,99,Closed,Line,NO,4.9,2,5.2,0,0,-0.01,0.47
24156,VINCENT,26006,CASTAI3G,99,Closed,Line,NO,4.8,3,5.6,0,0,-0.01,0.53
24156,VINCENT,26007,CASTAI4G,99,Closed,Line,NO,4.8,3,5.7,0,0,-0.01,0.53
24156,VINCENT,26008,CASTAI5G,99,Closed,Line,NO,4.8,3,5.6,0,0,-0.01,0.53
24156,VINCENT,26009,CASTAI6G,99,Closed,Line,NO,4.8,3,5.6,0,0,-0.01,0.53
24156,VINCENT,26027,HAYNES2G,99,Closed,Line,NO,7.3,3,7.9,0,0,-0.08,1.35
24156,VINCENT,26062,RINALDI,99,Closed,Line,NO,24.5,-5,25,0,0,-0.07,1.21
24156,VINCENT,26067,SCATT3G,99,Closed,Line,NO,25.1,8.9,26.7,0,0,-0.22,4.6
24156,VINCENT,26079,TOLUCA,99,Closed,Line,NO,36.1,-3.6,36.3,0,0,-0.14,2.91
24156,VINCENT,26115,RINALDI2,99,Closed,Line,NO,51.1,-7.9,51.8,0,0,-0.15,2.58
24156,VINCENT,26150,VALLEY8G,99,Closed,Line,NO,10.8,6.3,12.5,0,0,-0.09,1.59
24156,VINCENT,26151,HAYNES8G,99,Closed,Line,NO,7.1,3.2,7.8,0,0,-0.12,1.34
24156,VINCENT,26263,RING2DUM,99,Closed,Line,NO,-172.9,-72.8,187.5,0,0,1.33,-20.07
24156,VINCENT,26264,VIC KDUM,99,Closed,Line,NO,1.3,3,3.3,0,0,0,0.15
29400,ANTELOPE,24156,VINCENT,1,Closed,Line,NO,-70.7,-49.5,86.3,3421,2.5,0.01,-41.31
29400,ANTELOPE,24156,VINCENT,2,Closed,Line,NO,-84.4,-51.8,99,3421,2.9,0.01,-34.53
24156,VINCENT,29400,ANTELOPE,99,Closed,Line,NO,1.4,0.7,1.5,0,0,0,0.01
24156,VINCENT,29402,WIRLWIND,3,Closed,Line,NO,-115.3,24.3,117.8,3421,4.3,0.05,-64.42
24156,VINCENT,29902,ELSEG7GT,99,Closed,Line,NO,17.3,6.6,18.5,0,0,-0.2,2.69
24156,VINCENT,29904,ELSEG5GT,99,Closed,Line,NO,17.3,6.6,18.5,0,0,-0.2,2.69
30062,MIDVIN12,24156,VINCENT,1,Closed,Series Cap,NO,640.1,102.2,648.2,1848.1,35.4,0,-35.23
30064,MIDVIN22,24156,VINCENT,2,Closed,Series Cap,NO,657.8,97.1,665,1848.1,36.3,0,-37.46
24161,ALAMT6 G,24236,RANCHVST,99,Closed,Line,NO,-10.5,-3.6,11.1,0,0,-0.14,2.33
24161,ALAMT6 G,26115,RINALDI2,99,Closed,Line,NO,-15,-7.9,16.9,0,0,-0.45,3.74
24161,ALAMT6 G,26263,RING2DUM,99,Closed,Line,NO,17.2,8.1,19,0,0,0.36,-2.78
24224,VINMIR11,24225,VINMIR12,1,Open,Line,NO,0,0,0,3421,0,0,0
24236,RANCHVST,24801,DEVERS,99,Closed,Line,NO,-64.5,4,64.6,0,0,0.07,6.36
24236,RANCHVST,24921,MNTV-CT1,99,Closed,Line,NO,-35.8,7.5,36.6,0,0,-0.34,12.62
24236,RANCHVST,24922,MNTV-CT2,99,Closed,Line,NO,-35.8,7.5,36.6,0,0,-0.34,12.62
24236,RANCHVST,24923,MNTV-ST1,99,Closed,Line,NO,-43.2,9.2,44.2,0,0,-0.42,15.59
24236,RANCHVST,24924,MNTV-CT3,99,Closed,Line,NO,-35.6,7.5,36.4,0,0,-0.34,12.59
24236,RANCHVST,24925,MNTV-CT4,99,Closed,Line,NO,-35.6,7.5,36.4,0,0,-0.34,12.59
24236,RANCHVST,24926,MNTV-ST2,99,Closed,Line,NO,-43.6,9.3,44.6,0,0,-0.42,15.67
24236,RANCHVST,25660,MIRA81X2,1,Closed,Line,NO,576.5,12.3,576.6,3421,16.9,0.21,-21.84
24236,RANCHVST,26115,RINALDI2,99,Closed,Line,NO,0.1,-1.1,1.1,0,0,0,0.02
24236,RANCHVST,26263,RING2DUM,99,Closed,Line,NO,-4.2,-2.1,4.7,0,0,0.03,-0.27
24319,EASTWOOD,26062,RINALDI,99,Closed,Line,NO,10.2,-4.2,11.1,0,0,-0.11,1.72
24319,EASTWOOD,26079,TOLUCA,99,Closed,Line,NO,11.1,-3.5,11.6,0,0,-0.12,2.16
24319,EASTWOOD,26115,RINALDI2,99,Closed,Line,NO,20.8,-8.1,22.3,0,0,-0.23,3.5
24319,EASTWOOD,26263,RING2DUM,99,Closed,Line,NO,-46.6,-0.1,46.6,0,0,0.67,-9.04
24319,EASTWOOD,29400,ANTELOPE,99,Closed,Line,NO,30.7,-17.7,35.5,0,0,-0.15,3.88
24825,DEVRED12,24374,REDBLUFF,1,Closed,Line,NO,-627.1,119.3,638.4,2338,27.5,0.52,-16.12
24840,DEVRED22,24374,REDBLUFF,2,Closed,Line,NO,-627.1,119.3,638.4,2338,27.5,0.52,-16.12
24900,COLRIVER,24374,REDBLUFF,1,Closed,Line,NO,628.7,-106.6,637.7,2338,27.3,1.02,-32.97
24900,COLRIVER,24374,REDBLUFF,2,Closed,Line,NO,628.7,-106.6,637.7,2338,27.3,1.02,-32.97
24801,DEVERS,24812,DEVRED11,1,Closed,Line,NO,-625,167.8,647.1,2338,27.7,2.19,-69.82
24801,DEVERS,24835,DEVRED21,2,Closed,Line,NO,-625,17.3,625.2,2338,27.1,2.19,-69.82
24801,DEVERS,24921,MNTV-CT1,99,Closed,Line,NO,-21.1,5.1,21.7,0,0,0.14,5.41
24801,DEVERS,24922,MNTV-CT2,99,Closed,Line,NO,-21.1,5.1,21.7,0,0,0.14,5.41
24801,DEVERS,24923,MNTV-ST1,99,Closed,Line,NO,-25.8,6.2,26.5,0,0,0.18,6.81
24801,DEVERS,24924,MNTV-CT3,99,Closed,Line,NO,-21.1,5,21.7,0,0,0.14,5.41
24801,DEVERS,24925,MNTV-CT4,99,Closed,Line,NO,-21.1,5,21.7,0,0,0.14,5.41
24801,DEVERS,24926,MNTV-ST2,99,Closed,Line,NO,-26,6.2,26.7,0,0,0.18,6.82
24999,DEVRSVC1,24801,DEVERS,1,Closed,Line,NO,0,-100,100,387.5,25.8,0,0.03
24801,DEVERS,29209,BLY1ST1,99,Closed,Line,NO,-156.2,102.9,187,0,0,22.88,121.54
24812,DEVRED11,24825,DEVRED12,1,Closed,Series Cap,NO,-627.1,87.1,633.2,2338,27.3,0,-32.13
24835,DEVRED21,24840,DEVRED22,2,Closed,Series Cap,NO,-627.1,87.1,633.2,2338,27.3,0,-32.13
24928,PALCOL12,24900,COLRIVER,1,Closed,Line,NO,1266.6,2.3,1266.6,2338,54.2,9.22,103.19
24900,COLRIVER,24976,TOT223_G,99,Closed,Line,NO,0.6,61.9,61.9,0,0,0.05,5.23
24900,COLRIVER,24982,TOT276L1,99,Closed,Line,NO,0.5,40.6,40.6,0,0,0.03,2.74
24900,COLRIVER,24983,TOT276L2,99,Closed,Line,NO,0.5,40.6,40.6,0,0,0.03,2.74
24900,COLRIVER,24984,TOT276L3,99,Closed,Line,NO,0.5,40.6,40.6,0,0,0.03,2.74
24900,COLRIVER,24985,TOT276L4,99,Closed,Line,NO,0.5,40.6,40.6,0,0,0.03,2.74
24921,MNTV-CT1,24922,MNTV-CT2,99,Closed,Line,NO,0,0,0,0,0,0,0
24921,MNTV-CT1,24923,MNTV-ST1,99,Closed,Line,NO,-1.7,0,1.7,0,0,0,0.01
24921,MNTV-CT1,24924,MNTV-CT3,99,Closed,Line,NO,-0.1,0,0.1,0,0,0,0
24921,MNTV-CT1,24925,MNTV-CT4,99,Closed,Line,NO,-0.1,0,0.1,0,0,0,0
24921,MNTV-CT1,24926,MNTV-ST2,99,Closed,Line,NO,-1.3,0,1.3,0,0,0,0.01
24922,MNTV-CT2,24923,MNTV-ST1,99,Closed,Line,NO,-1.7,0,1.7,0,0,0,0.01
24922,MNTV-CT2,24924,MNTV-CT3,99,Closed,Line,NO,-0.1,0,0.1,0,0,0,0
24922,MNTV-CT2,24925,MNTV-CT4,99,Closed,Line,NO,-0.1,0,0.1,0,0,0,0
24922,MNTV-CT2,24926,MNTV-ST2,99,Closed,Line,NO,-1.3,0,1.3,0,0,0,0.01
24923,MNTV-ST1,24924,MNTV-CT3,99,Closed,Line,NO,1.5,0,1.5,0,0,0,0.01
24923,MNTV-ST1,24925,MNTV-CT4,99,Closed,Line,NO,1.5,0,1.5,0,0,0,0.01
24923,MNTV-ST1,24926,MNTV-ST2,99,Closed,Line,NO,0.4,0,0.4,0,0,0,0
24924,MNTV-CT3,24925,MNTV-CT4,99,Closed,Line,NO,0,0,0,0,0,0,0
24924,MNTV-CT3,24926,MNTV-ST2,99,Closed,Line,NO,-1.2,0,1.2,0,0,0,0.01
24925,MNTV-CT4,24926,MNTV-ST2,99,Closed,Line,NO,-1.2,0,1.2,0,0,0,0.01
24927,PALCOL11,24928,PALCOL12,1,Closed,Series Cap,NO,1266.6,-149.5,1275.4,2338,54.5,0,-151.78
24976,TOT223_G,24982,TOT276L1,99,Closed,Line,NO,0,-1.6,1.6,0,0,0,0.03
24976,TOT223_G,24983,TOT276L2,99,Closed,Line,NO,0,-1.6,1.6,0,0,0,0.03
24976,TOT223_G,24984,TOT276L3,99,Closed,Line,NO,0,-1.6,1.6,0,0,0,0.03
24976,TOT223_G,24985,TOT276L4,99,Closed,Line,NO,0,-1.6,1.6,0,0,0,0.03
24982,TOT276L1,24983,TOT276L2,99,Closed,Line,NO,0,0,0,0,0,0,0
24982,TOT276L1,24984,TOT276L3,99,Closed,Line,NO,0,0,0,0,0,0,0
24982,TOT276L1,24985,TOT276L4,99,Closed,Line,NO,0,0,0,0,0,0,0
24983,TOT276L2,24984,TOT276L3,99,Closed,Line,NO,0,0,0,0,0,0,0
24983,TOT276L2,24985,TOT276L4,99,Closed,Line,NO,0,0,0,0,0,0,0
24984,TOT276L3,24985,TOT276L4,99,Closed,Line,NO,0,0,0,0,0,0,0
25102,MRCHNT23,26048,MCCULLGH,99,Closed,Line,NO,111.6,-85.9,140.8,0,0,0.54,16.29
25102,MRCHNT23,26123,CRYSTAL,99,Closed,Line,NO,2.7,-2.8,3.9,0,0,0.02,0.37
25102,MRCHNT23,26264,VIC KDUM,99,Closed,Line,NO,14.8,-1.2,14.9,0,0,0.7,4.71
26003,ADELANTO,26011,ADELANTX,1,Closed,Line,NO,-866,459.8,980.5,2500,39.2,0,2.56
26003,ADELANTO,26012,ADELANTY,1,Closed,Line,NO,-865.7,459.5,980.1,2500,39.2,0,2.56
26045,MARADE11,26003,ADELANTO,1,Closed,Line,NO,693.8,-268.4,743.9,2728,27.3,5.6,-224.77
26003,ADELANTO,26079,TOLUCA,1,Closed,Line,NO,901.6,-161.4,915.9,2728,33.6,5.99,-8.02
26003,ADELANTO,26105,VICTORVL,1,Closed,Line,NO,441.1,-91.9,450.6,2728,16.5,0,-10.68
26003,ADELANTO,26105,VICTORVL,2,Closed,Line,NO,441.1,-91.9,450.6,2728,16.5,0,-10.68
26003,ADELANTO,26115,RINALDI2,1,Closed,Line,NO,635.5,-156.3,654.4,2728,24,3.14,-84.67
26119,ADELSVC,26003,ADELANTO,1,Closed,Line,NO,0,0,0,387.5,0,0,0
26003,ADELANTO,26274,ADL PF BUS 1,1,Closed,Line,NO,0,-117.8,117.8,0,0,0,0.04
26003,ADELANTO,26275,ADL PF BUS 2,1,Closed,Line,NO,0,-353.3,353.3,0,0,0,0.33
26003,ADELANTO,26276,ADL PF BUS 3,1,Closed,Line,NO,0,-168.1,168.1,0,0,0,0.08
26003,ADELANTO,26277,ADL PF BUS 4,1,Closed,Line,NO,0,0,0,0,0,0,0
26004,CASTAI1G,26005,CASTAI2G,99,Closed,Line,NO,21.5,-8,22.9,0,0,0,1.99
26004,CASTAI1G,26006,CASTAI3G,99,Closed,Line,NO,21.3,-3.3,21.6,0,0,-0.01,1.74
26004,CASTAI1G,26007,CASTAI4G,99,Closed,Line,NO,21.3,-3.3,21.6,0,0,-0.01,1.74
26004,CASTAI1G,26008,CASTAI5G,99,Closed,Line,NO,21.2,-3.3,21.5,0,0,-0.01,1.73
26004,CASTAI1G,26009,CASTAI6G,99,Closed,Line,NO,21.3,-3.3,21.5,0,0,-0.01,1.74
26004,CASTAI1G,26062,RINALDI,99,Closed,Line,NO,8.7,-14.1,16.6,0,0,-0.07,1.46
26004,CASTAI1G,26067,SCATT3G,99,Closed,Line,NO,14,-0.5,14,0,0,-0.07,2.38
26004,CASTAI1G,26079,TOLUCA,99,Closed,Line,NO,13.6,-12.4,18.4,0,0,-0.08,2
26004,CASTAI1G,26115,RINALDI2,99,Closed,Line,NO,18.3,-27.6,33.1,0,0,-0.14,2.89
26004,CASTAI1G,26263,RING2DUM,99,Closed,Line,NO,-65.3,13.7,66.8,0,0,0.39,-6.97
26004,CASTAI1G,29400,ANTELOPE,99,Closed,Line,NO,-0.1,-3.2,3.2,0,0,0,0.2
26005,CASTAI2G,26006,CASTAI3G,99,Closed,Line,NO,-0.2,4.9,4.9,0,0,0,0.08
26005,CASTAI2G,26007,CASTAI4G,99,Closed,Line,NO,-0.2,4.9,4.9,0,0,0,0.08
26005,CASTAI2G,26008,CASTAI5G,99,Closed,Line,NO,-0.2,4.9,4.9,0,0,0,0.08
26005,CASTAI2G,26009,CASTAI6G,99,Closed,Line,NO,-0.2,4.9,4.9,0,0,0,0.08
26005,CASTAI2G,26062,RINALDI,99,Closed,Line,NO,-8,-9.1,12.1,0,0,-0.03,0.72
26005,CASTAI2G,26067,SCATT3G,99,Closed,Line,NO,7.7,1.2,7.8,0,0,-0.02,0.68
26005,CASTAI2G,26079,TOLUCA,99,Closed,Line,NO,-1.1,-8.3,8.3,0,0,-0.02,0.38
26005,CASTAI2G,26115,RINALDI2,99,Closed,Line,NO,-15.2,-17.5,23.1,0,0,-0.06,1.3
26005,CASTAI2G,26263,RING2DUM,99,Closed,Line,NO,-13.1,-1.6,13.2,0,0,0.01,-0.25
26005,CASTAI2G,29400,ANTELOPE,99,Closed,Line,NO,-4.7,-1.4,4.9,0,0,-0.01,0.43
26006,CASTAI3G,26007,CASTAI4G,99,Closed,Line,NO,0,0,0,0,0,0,0
26006,CASTAI3G,26008,CASTAI5G,99,Closed,Line,NO,0,0,0,0,0,0,0
26006,CASTAI3G,26009,CASTAI6G,99,Closed,Line,NO,0,0,0,0,0,0,0
26006,CASTAI3G,26062,RINALDI,99,Closed,Line,NO,-7.6,-12.5,14.7,0,0,-0.06,1.07
26006,CASTAI3G,26067,SCATT3G,99,Closed,Line,NO,7.8,-0.2,7.8,0,0,-0.02,0.69
26006,CASTAI3G,26079,TOLUCA,99,Closed,Line,NO,-0.8,-11.3,11.4,0,0,-0.03,0.71
26006,CASTAI3G,26115,RINALDI2,99,Closed,Line,NO,-14.4,-24.4,28.3,0,0,-0.1,1.99
26006,CASTAI3G,26263,RING2DUM,99,Closed,Line,NO,-14.2,9.9,17.3,0,0,0.03,-0.44
26006,CASTAI3G,29400,ANTELOPE,99,Closed,Line,NO,-4.6,-2.4,5.2,0,0,-0.01,0.49
26007,CASTAI4G,26008,CASTAI5G,99,Closed,Line,NO,0,0,0,0,0,0,0
26007,CASTAI4G,26009,CASTAI6G,99,Closed,Line,NO,0,0,0,0,0,0,0
26007,CASTAI4G,26062,RINALDI,99,Closed,Line,NO,-7.7,-12.6,14.7,0,0,-0.06,1.08
26007,CASTAI4G,26067,SCATT3G,99,Closed,Line,NO,7.8,-0.2,7.8,0,0,-0.02,0.69
26007,CASTAI4G,26079,TOLUCA,99,Closed,Line,NO,-0.8,-11.4,11.4,0,0,-0.03,0.72
26007,CASTAI4G,26115,RINALDI2,99,Closed,Line,NO,-14.5,-24.5,28.4,0,0,-0.1,2
26007,CASTAI4G,26263,RING2DUM,99,Closed,Line,NO,-14.1,9.9,17.3,0,0,0.03,-0.44
26007,CASTAI4G,29400,ANTELOPE,99,Closed,Line,NO,-4.6,-2.4,5.2,0,0,-0.01,0.5
26008,CASTAI5G,26009,CASTAI6G,99,Closed,Line,NO,0,0,0,0,0,0,0
26008,CASTAI5G,26062,RINALDI,99,Closed,Line,NO,-7.6,-12.5,14.7,0,0,-0.06,1.07
26008,CASTAI5G,26067,SCATT3G,99,Closed,Line,NO,7.8,-0.2,7.8,0,0,-0.02,0.69
26008,CASTAI5G,26079,TOLUCA,99,Closed,Line,NO,-0.8,-11.3,11.4,0,0,-0.03,0.71
26008,CASTAI5G,26115,RINALDI2,99,Closed,Line,NO,-14.5,-24.4,28.4,0,0,-0.1,1.99
26008,CASTAI5G,26263,RING2DUM,99,Closed,Line,NO,-14.1,9.9,17.2,0,0,0.03,-0.44
26008,CASTAI5G,29400,ANTELOPE,99,Closed,Line,NO,-4.6,-2.4,5.2,0,0,-0.01,0.49
26009,CASTAI6G,26062,RINALDI,99,Closed,Line,NO,-7.7,-12.5,14.7,0,0,-0.06,1.07
26009,CASTAI6G,26067,SCATT3G,99,Closed,Line,NO,7.8,-0.2,7.8,0,0,-0.02,0.69
26009,CASTAI6G,26079,TOLUCA,99,Closed,Line,NO,-0.8,-11.3,11.4,0,0,-0.03,0.71
26009,CASTAI6G,26115,RINALDI2,99,Closed,Line,NO,-14.5,-24.4,28.4,0,0,-0.1,1.99
26009,CASTAI6G,26263,RING2DUM,99,Closed,Line,NO,-14.1,9.9,17.2,0,0,0.03,-0.44
26009,CASTAI6G,29400,ANTELOPE,99,Closed,Line,NO,-4.6,-2.4,5.2,0,0,-0.01,0.49
26026,HAYNES1G,26027,HAYNES2G,99,Closed,Line,NO,7.7,-0.6,7.8,0,0,0,0.17
26026,HAYNES1G,26062,RINALDI,99,Closed,Line,NO,-19.2,-12,22.7,0,0,-0.25,2.75
26026,HAYNES1G,26067,SCATT3G,99,Closed,Line,NO,1.9,-0.4,2,0,0,-0.01,0.05
26026,HAYNES1G,26079,TOLUCA,99,Closed,Line,NO,-30.4,-28,41.3,0,0,-0.31,3.93
26026,HAYNES1G,26115,RINALDI2,99,Closed,Line,NO,-37.8,-23.4,44.4,0,0,-0.47,5.26
26026,HAYNES1G,26150,VALLEY8G,99,Closed,Line,NO,-1.6,0.3,1.6,0,0,0,0.05
26026,HAYNES1G,26151,HAYNES8G,99,Closed,Line,NO,7.7,0,7.7,0,0,-0.01,0.16
26026,HAYNES1G,26263,RING2DUM,99,Closed,Line,NO,27.4,11.7,29.8,0,0,0.14,-1.39
26026,HAYNES1G,26264,VIC KDUM,99,Closed,Line,NO,-22.7,0.8,22.7,0,0,-0.02,2.94
26027,HAYNES2G,26062,RINALDI,99,Closed,Line,NO,-23.9,-11.6,26.6,0,0,-0.33,3.7
26027,HAYNES2G,26067,SCATT3G,99,Closed,Line,NO,0.3,-0.5,0.6,0,0,0,0
26027,HAYNES2G,26079,TOLUCA,99,Closed,Line,NO,-40.9,-27.4,49.3,0,0,-0.43,5.48
26027,HAYNES2G,26115,RINALDI2,99,Closed,Line,NO,-47.1,-22.7,52.3,0,0,-0.64,7.13
26027,HAYNES2G,26150,VALLEY8G,99,Closed,Line,NO,-2.8,0.4,2.9,0,0,-0.01,0.15
26027,HAYNES2G,26151,HAYNES8G,99,Closed,Line,NO,0,0.4,0.4,0,0,0,0
26027,HAYNES2G,26263,RING2DUM,99,Closed,Line,NO,41.8,11,43.3,0,0,0.28,-2.89
26027,HAYNES2G,26264,VIC KDUM,99,Closed,Line,NO,-26.9,1.7,26.9,0,0,-0.03,4.05
26027,HAYNES2G,29400,ANTELOPE,99,Closed,Line,NO,-7.2,-1.6,7.4,0,0,-0.08,1.29
26043,INTERMT,26039,INTERM1G,1,Closed,Transformer,YES,-916.1,-56.9,917.8,969,95.9,1.31,90.78
26043,INTERMT,26040,INTERM2G,1,Closed,Transformer,YES,-916.1,-55.7,917.8,969,95.9,1.26,91.92
26043,INTERMT,26114,INTERMTX,1,Closed,Line,NO,893.4,465.4,1007.3,2500,40.3,0,2.8
26043,INTERMT,26116,INTERMTY,1,Closed,Line,NO,893,465.3,1006.9,2500,40.3,0,2.79
26043,INTERMT,26251,INT MDUM,M,Closed,Transformer,YES,47.2,-34.1,58.2,300,19.6,0,0.88
26043,INTERMT,26278,INT PF BUS 1,1,Closed,Line,NO,0,-287.6,287.6,0,0,0,0.23
26043,INTERMT,26279,INT PF BUS 2,1,Closed,Line,NO,0,-225.1,225.1,0,0,0,0.14
26043,INTERMT,26280,INT PF BUS 3,1,Closed,Line,NO,0,-247.3,247.3,0,0,0,0.17
26043,INTERMT,26281,INT PF BUS 4,1,Closed,Line,NO,0,0,0,0,0,0,0
27135,MWC345,26043,INTERMT,1,Closed,Line,NO,78.5,-40.1,88.1,1326,6.6,0.18,-79.77
26043,INTERMT,65995,MONA,1,Closed,Line,NO,38.5,7.9,39.3,600,11.1,0.04,-46.89
26043,INTERMT,65995,MONA,2,Closed,Line,NO,38.5,7.9,39.3,600,11.1,0.04,-46.89
26044,MARKETPL,26045,MARADE11,1,Closed,Series Cap,NO,693.8,-201.1,722.3,1636,45.5,0,-110.88
26044,MARKETPL,26048,MCCULLGH,1,Closed,Line,NO,396.6,302.3,498.7,3475,14.3,0,0.77
26120,MKTPSVC,26044,MARKETPL,1,Closed,Line,NO,0,0,0,387.5,0,0,0
26044,MARKETPL,26200,COPPMTN3,1,Open,Line,NO,0,0,0,296,0,0,0
26048,MCCULLGH,26123,CRYSTAL,99,Closed,Line,NO,-2,0.5,2.1,0,0,0,0.05
26048,MCCULLGH,26126,MCCVIC11,1,Closed,Line,NO,683.6,54.4,685.7,2728,25.1,6.63,-159.08
26048,MCCULLGH,26127,MCCVIC21,2,Closed,Series Cap,NO,667.4,-112.9,676.9,1455,47.5,0,-60.43
26134,CRYMCC11,26048,MCCULLGH,1,Closed,Series Cap,NO,791.9,-136.3,803.5,2364,35.8,0,-53.18
26048,MCCULLGH,26264,VIC KDUM,99,Closed,Line,NO,22.5,3.8,22.8,0,0,0.6,5.1
26062,RINALDI,26067,SCATT3G,99,Closed,Line,NO,77.1,43.7,88.6,0,0,-0.9,11.69
26062,RINALDI,26079,TOLUCA,99,Closed,Line,NO,67.1,3.7,67.2,0,0,-0.16,2.15
26105,VICTORVL,26062,RINALDI,1,Closed,Line,NO,536.2,-162.9,560.4,2728,20.5,2.45,-114.5
26062,RINALDI,26115,RINALDI2,99,Closed,Line,NO,9.3,9.8,13.5,0,0,0,0.04
26062,RINALDI,26150,VALLEY8G,99,Closed,Line,NO,28.7,32.8,43.6,0,0,-0.35,4.14
26062,RINALDI,26151,HAYNES8G,99,Closed,Line,NO,23,16,28,0,0,-0.42,3.69
26062,RINALDI,26263,RING2DUM,99,Closed,Line,NO,-418.6,-401.6,580.1,0,0,3.91,-41.19
26062,RINALDI,26263,RING2DUM,G2,Closed,Transformer,YES,335.5,-23.4,336.4,796,42.5,0.2,19.78
26062,RINALDI,26264,VIC KDUM,99,Closed,Line,NO,-9,17.5,19.6,0,0,-0.05,1.17
26062,RINALDI,29400,ANTELOPE,99,Closed,Line,NO,-22.8,7,23.9,0,0,-0.06,1.08
26067,SCATT3G,26079,TOLUCA,99,Closed,Line,NO,-69.4,-43.5,81.8,0,0,-1,8.94
26067,SCATT3G,26115,RINALDI2,99,Closed,Line,NO,-154,-62,166,0,0,-1.74,22.56
26067,SCATT3G,26150,VALLEY8G,99,Closed,Line,NO,-7,1.6,7.2,0,0,-0.04,0.39
26067,SCATT3G,26151,HAYNES8G,99,Closed,Line,NO,-0.3,0.6,0.6,0,0,0,0
26067,SCATT3G,26263,RING2DUM,99,Closed,Line,NO,139.2,20,140.7,0,0,0.82,-9.58
26067,SCATT3G,26264,VIC KDUM,99,Closed,Line,NO,-31.7,1.6,31.8,0,0,-0.3,4.82
26067,SCATT3G,29400,ANTELOPE,99,Closed,Line,NO,-24.8,-4.2,25.1,0,0,-0.21,4.41
26079,TOLUCA,26115,RINALDI2,99,Closed,Line,NO,-126.7,5.1,126.8,0,0,-0.28,3.79
26079,TOLUCA,26150,VALLEY8G,99,Closed,Line,NO,30.5,60.6,67.8,0,0,-0.34,5.14
26079,TOLUCA,26151,HAYNES8G,99,Closed,Line,NO,39.3,34.1,52.1,0,0,-0.56,5.48
26079,TOLUCA,26263,RING2DUM,99,Closed,Line,NO,-153.9,-328.6,362.9,0,0,1.52,-18.37
26079,TOLUCA,26264,VIC KDUM,99,Closed,Line,NO,-42.1,40.5,58.4,0,0,-0.16,4.62
26079,TOLUCA,29400,ANTELOPE,99,Closed,Line,NO,-34.7,7.1,35.4,0,0,-0.13,2.69
26126,MCCVIC11,26105,VICTORVL,1,Closed,Series Cap,NO,676.9,86.3,682.4,1455,46.9,0,-57.38
26127,MCCVIC21,26105,VICTORVL,2,Closed,Line,NO,667.4,-179.7,691.2,2728,25.3,6.97,-157.23
26105,VICTORVL,26264,VIC KDUM,K,Closed,Transformer,YES,283,-26.7,284.2,465,61.6,0.33,20.31
26115,RINALDI2,26150,VALLEY8G,99,Closed,Line,NO,55.9,63.9,84.9,0,0,-0.67,7.84
26115,RINALDI2,26151,HAYNES8G,99,Closed,Line,NO,45.3,31.1,55,0,0,-0.81,7.11
26115,RINALDI2,26263,RING2DUM,99,Closed,Line,NO,-810.2,-770.5,1118.1,0,0,7.25,-76.41
26115,RINALDI2,26264,VIC KDUM,99,Closed,Line,NO,-19.2,33.8,38.9,0,0,-0.1,2.3
26115,RINALDI2,29400,ANTELOPE,99,Closed,Line,NO,-47.9,12,49.4,0,0,-0.13,2.31
26115,RINALDI2,29902,ELSEG7GT,99,Closed,Line,NO,5.3,3.5,6.3,0,0,-0.07,0.65
26115,RINALDI2,29904,ELSEG5GT,99,Closed,Line,NO,5.3,3.5,6.3,0,0,-0.07,0.65
26133,NAVCRY12,26123,CRYSTAL,1,Closed,Series Cap,NO,1052.1,-224.7,1075.8,1905,56.5,0,-140.34
26123,CRYSTAL,26134,CRYMCC11,1,Closed,Line,NO,794.9,-171.6,813.2,2728,29.8,3.07,-35.23
26229,KRD500,26123,CRYSTAL,1,Open,Line,NO,0,0,0,449,0,0,0
26128,NAVCRY11,26133,NAVCRY12,1,Closed,Line,NO,1076.1,-90.1,1079.8,3213,33.6,23.95,134.53
