Time,Bus Johnsonville_g4 V angle,Bus GOODLETTSVILLE_37072_230.0 V angle,Bus LEBANON_37087_230.0 V angle,Bus ANTIOCH_37013_230.0 V angle,Bus BRENTWOOD_37027_230.0 V angle,Bus NASHVILLE_37209_230.0 V angle,Bus MCMINNVILLE_37110_230.0 V angle,Bus MURFREESBORO_37130_230.0 V angle,Bus SHELBYVILLE_37160_230.0 V angle,Bus LAFAYETTE_37083_230.0 V angle,Bus CLARKSVILLE_37042_230.0 V angle,Bus DICKSON_37055_230.0 V angle,Bus NASHVILLE_37221_230.0 V angle,Bus CLARKSVILLE_37040_230.0 V angle,Bus WHITE HOUSE_37188_230.0 V angle,Bus FRANKLIN_37064_230.0 V angle,Bus HENDERSONVILLE_37075_230.0 V angle,Bus HERMITAGE_37076_230.0 V angle,Bus SMYRNA_37167_230.0 V angle,Bus LEXINGTON_38351_230.0 V angle,Bus NASHVILLE_37207_230.0 V angle,Bus NASHVILLE_37215_230.0 V angle,Bus MURFREESBORO_37129_230.0 V angle,Bus CAMDEN_38320_230.0 V angle,Bus GAINESBORO_38562_230.0 V angle,Bus COLUMBIA_38401_230.0 V angle,Bus TULLAHOMA_37388_230.0 V angle,Bus NASHVILLE_37212_230.0 V angle,Bus NASHVILLE_37206_230.0 V angle,Bus NASHVILLE_37211_230.0 V angle,Bus CHATTANOOGA_37405_230.0 V angle,Bus CHATTANOOGA_37421_230.0 V angle,Bus ATHENS_37303_230.0 V angle,Bus CLEVELAND_37311_230.0 V angle,Bus SODDY DAISY_37379_230.0 V angle,Bus COPPERHILL_37317_230.0 V angle,Bus DAYTON_37321_230.0 V angle,Bus DUNLAP_37327_230.0 V angle,Bus FAYETTEVILLE_37334_230.0 V angle,Bus HIXSON_37343_230.0 V angle,Bus CHATTANOOGA_37404_230.0 V angle,Bus JOHNSON CITY_37601_230.0 V angle,Bus JONESBOROUGH_37659_230.0 V angle,Bus GREENEVILLE_37745_230.0 V angle,Bus ELIZABETHTON_37643_230.0 V angle,Bus CHURCH HILL_37642_230.0 V angle,Bus KINGSPORT_37660_230.0 V angle,Bus MOUNTAIN CITY_37683_230.0 V angle,Bus MARYVILLE_37804_230.0 V angle,Bus CLINTON_37716_230.0 V angle,Bus MORRISTOWN_37814_230.0 V angle,Bus KNOXVILLE_37914_230.0 V angle,Bus LOUDON_37774_230.0 V angle,Bus JEFFERSON CITY_37760_230.0 V angle,Bus LA FOLLETTE_37766_230.0 V angle,Bus KNOXVILLE_37918_230.0 V angle,Bus CROSSVILLE_38555_230.0 V angle,Bus TAZEWELL_37879_230.0 V angle,Bus HARRIMAN_37748_230.0 V angle,Bus SEVIERVILLE_37876_230.0 V angle,Bus MARYVILLE_37803_230.0 V angle,Bus KNOXVILLE_37922_230.0 V angle,Bus KNOXVILLE_37921_230.0 V angle,Bus KNOXVILLE_37919_230.0 V angle,Bus HUMBOLDT_38343_230.0 V angle,Bus ARLINGTON_38002_230.0 V angle,Bus BRIGHTON_38011_230.0 V angle,Bus UNION CITY_38261_230.0 V angle,Bus WHITEVILLE_38075_230.0 V angle,Bus BROWNSVILLE_38012_230.0 V angle,Bus CORDOVA_38016_230.0 V angle,Bus COLLIERVILLE_38017_230.0 V angle,Bus DYERSBURG_38024_230.0 V angle,Bus MEMPHIS_38134_230.0 V angle,Bus MEMPHIS_38127_230.0 V angle,Bus MEMPHIS_38103_230.0 V angle,Bus MEMPHIS_38109_230.0 V angle,Bus MEMPHIS_38128_230.0 V angle,Bus MEMPHIS_38111_230.0 V angle,Bus MEMPHIS_38115_230.0 V angle,Bus MEMPHIS_38118_230.0 V angle,Bus GERMANTOWN_38138_230.0 V angle,Bus HUNTINGDON_38344_230.0 V angle,Bus PARIS_38242_230.0 V angle,Bus MARTIN_38237_230.0 V angle,Bus JACKSON_38305_230.0 V angle,Bus ADAMSVILLE_38310_230.0 V angle,Bus SAVANNAH_38372_230.0 V angle,Bus LAWRENCEBURG_38464_230.0 V angle,Bus COOKEVILLE_38501_230.0 V angle,Bus LIVINGSTON_38570_230.0 V angle,Bus KNOXVILLE_37921_500.0 V angle,Bus JEFFERSON CITY_37760_500.0 V angle,Bus HIXSON_37343_500.0 V angle,Bus JACKSON_38305_500.0 V angle,Bus MURFREESBORO_37129_500.0 V angle,Bus JONESBOROUGH_37659_500.0 V angle,Bus CLARKSVILLE_37042_500.0 V angle,Bus MEMPHIS_38111_500.0 V angle,Bus KNOXVILLE_37919_500.0 V angle,Bus NASHVILLE_37215_500.0 V angle,Bus MURFREESBORO_37130_500.0 V angle,Bus ELIZABETHTON_37643_500.0 V angle,Bus CORDOVA_38016_500.0 V angle,Bus COOKEVILLE_38501_500.0 V angle,Bus TULLAHOMA_37388_500.0 V angle,Bus ATHENS_37303_500.0 V angle,Bus CLARKSVILLE_37040_500.0 V angle,Bus MARYVILLE_37804_500.0 V angle,Bus Gallatin (TN)_g1 V angle,Bus Gallatin (TN)_g2 V angle,Bus Gallatin (TN)_g3 V angle,Bus John Sevier_g1 V angle,Bus John Sevier_g2 V angle,Bus John Sevier_g3 V angle,Bus Johnsonville_g1 V angle,Bus Johnsonville_g2 V angle,Bus Johnsonville_g3 V angle,Bus Johnsonville_g5 V angle,Bus Kingston_g1 V angle,Bus Kingston_g2 V angle,Bus Kingston_g3 V angle,Bus Kingston_g4 V angle,Bus Lagoon Creek_g1 V angle,Bus Lagoon Creek_g2 V angle,Bus Lagoon Creek_g3 V angle,Bus Lagoon Creek_g4 V angle,Bus Lagoon Creek_g5 V angle,Bus Pickwick Landing Dam_g1 V angle,Bus Sequoyah_g1 V angle,Bus Sequoyah_g2 V angle,Bus Sequoyah_g3 V angle,Bus Sequoyah_g4 V angle,Bus Sequoyah_g5 V angle,Bus Tims Ford_g1 V angle,Bus Lagoon Creek_230.0 V angle,Bus Lagoon Creek_500.0 V angle,Bus Kingston_230.0 V angle,Bus Kingston_500.0 V angle,Bus Tims Ford_230.0 V angle,Bus Gallatin (TN)_230.0 V angle,Bus Gallatin (TN)_500.0 V angle,Bus Johnsonville_230.0 V angle,Bus Johnsonville_500.0 V angle,Bus Sequoyah_230.0 V angle,Bus Sequoyah_500.0 V angle,Bus Pickwick Landing Dam_230.0 V angle,Bus Pickwick Landing Dam_500.0 V angle,Bus John Sevier_230.0 V angle,Bus John Sevier_500.0 V angle
13.68619,-5.7926,-17.3738,-15.3149,-16.9663,-19.3156,-18.7173,-12.7929,-12.8149,-19.1001,-13.2905,-13.3979,-18.1637,-20.3188,-14.5198,-14.9343,-21.0786,-14.9869,-16.6494,-16.2445,-19.1814,-16.7739,-16.1084,-14.3569,-13.2108,-11.9346,-22.6399,-10.7943,-17.8097,-16.8739,-17.1384,-8.1584,-5.9911,-6.5641,-7.0485,-5.239,-6.7829,-7.6594,-9.7103,-15.8574,-5.8845,-7.3028,-12.2209,-11.7829,-11.5388,-11.7432,-11.1979,-12.5686,-12.2964,-8.9677,-10.3463,-11.3857,-10.8267,-7.2205,-10.5092,-9.9037,-10.6124,-10.0445,-11.7767,-7.3043,-11.638,-8.9857,-8.6624,-8.8636,-8.6316,-25.2013,-34.3838,-32.3213,-25.4884,-28.7834,-29.6518,-34.771,-34.7451,-27.0194,-35.3735,-35.6977,-35.5237,-36.0545,-35.7857,-34.3448,-35.4318,-35.428,-35.5614,-23.4326,-18.0364,-22.5177,-22.9251,-26.6653,-24.8476,-26.2349,-10.1043,-11.7796,-5.6237,-7.6815,-2.4201,-20.2503,-10.3517,-8.7949,-10.7808,-30.1759,-5.1682,-10.9358,-9.5826,-9.3625,-29.8926,-7.0078,-7.4918,-3.5136,-10.8749,-5.9782,-6.3561,-6.3561,-6.3561,-4.4303,-4.4303,-4.4303,-5.7969,-5.7969,-5.7969,-5.7969,0.4922,0.4922,0.4922,0.4922,-26.733,-26.733,-26.733,-26.733,-26.733,-17.3393,2.1831,2.1831,2.1831,2.1831,2.1831,-9.3909,-28.837,-26.733,-5.8904,-2.6961,-12.6892,-13.0847,-9.6139,-12.4366,-9.0905,-4.4159,-1.0387,-23.2679,-20.687,-9.5876,-7.6027
13.69452,-5.8156,-17.3906,-15.3298,-16.9811,-19.3309,-18.734,-12.7974,-12.8246,-19.1121,-13.3023,-13.4167,-18.1821,-20.3354,-14.538,-14.95,-21.0941,-15.0026,-16.6646,-16.2582,-19.2017,-16.7898,-16.1238,-14.3686,-13.2315,-11.9411,-22.6542,-10.8011,-17.8257,-16.8896,-17.1537,-8.158,-5.9904,-6.5542,-7.0474,-5.2378,-6.782,-7.6559,-9.7103,-15.867,-5.884,-7.3023,-12.1987,-11.7607,-11.5165,-11.7211,-11.1756,-12.5464,-12.2742,-8.9511,-10.33,-11.3651,-10.8095,-7.2055,-10.4893,-9.8879,-10.5956,-10.0395,-11.7579,-7.2914,-11.6195,-8.9725,-8.6473,-8.8472,-8.6157,-25.2209,-34.4029,-32.3404,-25.5083,-28.8017,-29.6708,-34.7901,-34.7642,-27.0389,-35.3926,-35.7169,-35.5429,-36.0736,-35.8049,-34.364,-35.4509,-35.4471,-35.5805,-23.4525,-18.0569,-22.5378,-22.9444,-26.6829,-24.8641,-26.2502,-10.1077,-11.7846,-5.6073,-7.6613,-2.4202,-20.2695,-10.3632,-8.7728,-10.8001,-30.195,-5.1519,-10.9516,-9.592,-9.3404,-29.9118,-7.0125,-7.4977,-3.5024,-10.8938,-5.9618,-6.3744,-6.3744,-6.3744,-4.4027,-4.4027,-4.4027,-5.8198,-5.8198,-5.8198,-5.8198,0.5116,0.5116,0.5116,0.5116,-26.7522,-26.7522,-26.7522,-26.7522,-26.7522,-17.3508,2.1831,2.1831,2.1831,2.1831,2.1831,-9.3997,-28.8562,-26.7522,-5.8755,-2.6798,-12.6971,-13.1003,-9.6306,-12.4573,-9.1117,-4.415,-1.0378,-23.285,-20.7042,-9.5652,-7.5797
13.70285,-5.8462,-17.412,-15.3485,-16.9997,-19.3503,-18.7554,-12.8023,-12.8363,-19.1271,-13.3167,-13.4412,-18.2062,-20.3567,-14.5616,-14.9695,-21.1138,-15.0223,-16.6838,-16.2753,-19.2288,-16.8099,-16.1434,-14.3831,-13.2589,-11.9487,-22.6726,-10.8089,-17.846,-16.9095,-17.1729,-8.1561,-5.9879,-6.5406,-7.0445,-5.2347,-6.7792,-7.6501,-9.7091,-15.8786,-5.8819,-7.3002,-12.1699,-11.7319,-11.4875,-11.6923,-11.1465,-12.5175,-12.2454,-8.9291,-10.3085,-11.3383,-10.7868,-7.1855,-10.4632,-9.867,-10.5733,-10.0321,-11.7332,-7.2741,-11.5952,-8.9546,-8.6273,-8.8255,-8.5945,-25.2473,-34.4288,-32.3663,-25.5349,-28.8266,-29.6965,-34.816,-34.7901,-27.0651,-35.4185,-35.7428,-35.5688,-36.0995,-35.8307,-34.3899,-35.4768,-35.473,-35.6064,-23.4791,-18.084,-22.5647,-22.9705,-26.707,-24.8866,-26.2704,-10.1111,-11.7901,-5.5857,-7.6348,-2.4189,-20.2955,-10.3773,-8.7441,-10.8255,-30.2209,-5.1303,-10.9714,-9.6034,-9.3117,-29.9377,-7.0173,-7.5041,-3.4871,-10.9185,-5.9401,-6.3968,-6.3968,-6.3968,-4.3671,-4.3671,-4.3671,-5.8505,-5.8505,-5.8505,-5.8505,0.537,0.537,0.537,0.537,-26.7781,-26.7781,-26.7781,-26.7781,-26.7781,-17.3691,2.185,2.185,2.185,2.185,2.185,-9.4099,-28.882,-26.7781,-5.8555,-2.6581,-12.7065,-13.1197,-9.6513,-12.4848,-9.1398,-4.4121,-1.0352,-23.3085,-20.728,-9.5361,-7.5499
13.71118,-5.8773,-17.4338,-15.3675,-17.0188,-19.3702,-18.7772,-12.8075,-12.8485,-19.1425,-13.3315,-13.4662,-18.2307,-20.3784,-14.5857,-14.9895,-21.134,-15.0423,-16.7034,-16.2928,-19.2563,-16.8304,-16.1633,-14.398,-13.2868,-11.9566,-22.6914,-10.817,-17.8667,-16.9298,-17.1926,-8.1545,-5.9858,-6.5274,-7.0418,-5.232,-6.7768,-7.6447,-9.7082,-15.8907,-5.88,-7.2985,-12.1414,-11.7035,-11.4589,-11.6639,-11.1179,-12.489,-12.217,-8.9076,-10.2873,-11.3119,-10.7645,-7.1659,-10.4375,-9.8465,-10.5514,-10.0251,-11.7089,-7.2572,-11.5713,-8.9372,-8.6076,-8.8043,-8.5738,-25.274,-34.4552,-32.3927,-25.5619,-28.8519,-29.7226,-34.8423,-34.8164,-27.0919,-35.4449,-35.7691,-35.5951,-36.1259,-35.8571,-34.4163,-35.5032,-35.4994,-35.6328,-23.5063,-18.1117,-22.5921,-22.9971,-26.7316,-24.9096,-26.291,-10.1148,-11.7959,-5.5644,-7.6087,-2.4179,-20.322,-10.3918,-8.7158,-10.8512,-30.2473,-5.109,-10.9917,-9.6151,-9.2834,-29.9641,-7.0226,-7.5109,-3.4722,-10.9436,-5.9188,-6.4195,-6.4195,-6.4195,-4.3319,-4.3319,-4.3319,-5.8815,-5.8815,-5.8815,-5.8815,0.562,0.562,0.562,0.562,-26.8045,-26.8045,-26.8045,-26.8045,-26.8045,-17.388,2.1865,2.1865,2.1865,2.1865,2.1865,-9.4204,-28.9084,-26.8045,-5.836,-2.6369,-12.7162,-13.1396,-9.6724,-12.5127,-9.1683,-4.4097,-1.0328,-23.3325,-20.7523,-9.5074,-7.5204
13.71951,-5.9151,-17.4597,-15.3897,-17.0411,-19.3937,-18.8031,-12.813,-12.8623,-19.1605,-13.3485,-13.4962,-18.2601,-20.4042,-14.6145,-15.0128,-21.1579,-15.0658,-16.7264,-16.3133,-19.2898,-16.8545,-16.1868,-14.4152,-13.3206,-11.9653,-22.7136,-10.8259,-17.8912,-16.9537,-17.2158,-8.1515,-5.982,-6.5107,-7.0375,-5.2274,-6.7726,-7.6372,-9.7061,-15.9044,-5.8766,-7.2952,-12.1073,-11.6694,-11.4245,-11.6298,-11.0835,-12.4548,-12.1829,-8.8813,-10.2616,-11.28,-10.7374,-7.142,-10.4064,-9.8215,-10.5248,-10.0161,-11.6795,-7.2364,-11.5423,-8.9157,-8.5835,-8.7783,-8.5485,-25.3069,-34.4876,-32.4251,-25.595,-28.8833,-29.7548,-34.8748,-34.8488,-27.1247,-35.4773,-35.8016,-35.6276,-36.1584,-35.8896,-34.4487,-35.5357,-35.5319,-35.6653,-23.5394,-18.1453,-22.6254,-23.0297,-26.7622,-24.9379,-26.3159,-10.1185,-11.8021,-5.5385,-7.5772,-2.4154,-20.3545,-10.4085,-8.6818,-10.8822,-30.2798,-5.0832,-11.0156,-9.6284,-9.2493,-29.9965,-7.0279,-7.5181,-3.4536,-10.9737,-5.8928,-6.4455,-6.4455,-6.4455,-4.2899,-4.2899,-4.2899,-5.9194,-5.9194,-5.9194,-5.9194,0.5922,0.5922,0.5922,0.5922,-26.837,-26.837,-26.837,-26.837,-26.837,-17.4136,2.19,2.19,2.19,2.19,2.19,-9.4321,-28.9408,-26.837,-5.8121,-2.611,-12.7271,-13.1627,-9.697,-12.5465,-9.203,-4.4055,-1.0286,-23.3624,-20.7828,-9.4729,-7.4851
13.72784,-5.9533,-17.4858,-15.4122,-17.0638,-19.4174,-18.8293,-12.8187,-12.8764,-19.1788,-13.3658,-13.5265,-18.2899,-20.4304,-14.6436,-15.0363,-21.1821,-15.0895,-16.7498,-16.334,-19.3236,-16.8789,-16.2105,-14.4327,-13.3547,-11.9743,-22.7362,-10.8351,-17.916,-16.9779,-17.2392,-8.1487,-5.9784,-6.4944,-7.0333,-5.2232,-6.7687,-7.63,-9.7042,-15.9184,-5.8735,-7.2921,-12.0735,-11.6356,-11.3905,-11.5961,-11.0495,-12.4209,-12.1491,-8.8554,-10.2361,-11.2485,-10.7106,-7.1184,-10.3758,-9.7968,-10.4986,-10.0074,-11.6504,-7.216,-11.5137,-8.8946,-8.5598,-8.7528,-8.5235,-25.3401,-34.5204,-32.4579,-25.6283,-28.9149,-29.7874,-34.9076,-34.8815,-27.1578,-35.5101,-35.8343,-35.6604,-36.1912,-35.9223,-34.4815,-35.5684,-35.5647,-35.698,-23.5729,-18.1792,-22.659,-23.0627,-26.7931,-24.9666,-26.3411,-10.1225,-11.8086,-5.513,-7.5461,-2.4132,-20.3874,-10.4256,-8.6481,-10.9135,-30.3126,-5.0577,-11.0398,-9.6419,-9.2157,-30.0293,-7.0334,-7.5256,-3.4353,-11.0041,-5.8672,-6.4719,-6.4719,-6.4719,-4.2484,-4.2484,-4.2484,-5.9576,-5.9576,-5.9576,-5.9576,0.6221,0.6221,0.6221,0.6221,-26.8698,-26.8698,-26.8698,-26.8698,-26.8698,-17.4396,2.1932,2.1932,2.1932,2.1932,2.1932,-9.444,-28.9736,-26.8698,-5.7886,-2.5855,-12.7382,-13.186,-9.7218,-12.5806,-9.2379,-4.4015,-1.0247,-23.3927,-20.8136,-9.4388,-7.4501
13.73617,-5.9972,-17.5153,-15.4373,-17.0892,-19.4441,-18.8588,-12.8244,-12.8918,-19.1991,-13.3848,-13.561,-18.3238,-20.4599,-14.6767,-15.0626,-21.2094,-15.116,-16.776,-16.3571,-19.3625,-16.9063,-16.2372,-14.452,-13.3939,-11.9839,-22.7617,-10.8447,-17.9439,-17.005,-17.2655,-8.1444,-5.9733,-6.4752,-7.0276,-5.2172,-6.7632,-7.6208,-9.7012,-15.9337,-5.8688,-7.2876,-12.0351,-11.5972,-11.3518,-11.5577,-11.0108,-12.3824,-12.1107,-8.8257,-10.2069,-11.2126,-10.6799,-7.0913,-10.3408,-9.7685,-10.4684,-9.9969,-11.6172,-7.1924,-11.4809,-8.8701,-8.5324,-8.7234,-8.4948,-25.3785,-34.5584,-32.4959,-25.6669,-28.9518,-29.8252,-34.9456,-34.9195,-27.1961,-35.5481,-35.8724,-35.6984,-36.2292,-35.9604,-34.5196,-35.6065,-35.6027,-35.7361,-23.6115,-18.2182,-22.6978,-23.1009,-26.8292,-25.0001,-26.3701,-10.1262,-11.8152,-5.4836,-7.5106,-2.4096,-20.4256,-10.4444,-8.6098,-10.9492,-30.3507,-5.0283,-11.0669,-9.6567,-9.1774,-30.0674,-7.0389,-7.5333,-3.4139,-11.0388,-5.8378,-6.5009,-6.5009,-6.5009,-4.2014,-4.2014,-4.2014,-6.0015,-6.0015,-6.0015,-6.0015,0.6561,0.6561,0.6561,0.6561,-26.9079,-26.9079,-26.9079,-26.9079,-26.9079,-17.4718,2.1984,2.1984,2.1984,2.1984,2.1984,-9.4567,-29.0116,-26.9079,-5.7616,-2.5561,-12.7502,-13.212,-9.7494,-12.6198,-9.278,-4.3959,-1.0191,-23.4281,-20.8498,-9.4,-7.4104
13.7445,-6.0412,-17.5449,-15.4624,-17.1147,-19.4709,-18.8886,-12.8303,-12.9074,-19.2196,-13.404,-13.5956,-18.3578,-20.4896,-14.7099,-15.0889,-21.2369,-15.1426,-16.8023,-16.3804,-19.4015,-16.9337,-16.264,-14.4715,-13.4332,-11.9936,-22.7873,-10.8545,-17.9719,-17.0323,-17.2919,-8.1404,-5.9683,-6.4562,-7.0219,-5.2115,-6.7578,-7.6119,-9.6984,-15.9492,-5.8643,-7.2832,-11.997,-11.5592,-11.3136,-11.5197,-10.9724,-12.3443,-12.0727,-8.7962,-10.178,-11.1771,-10.6496,-7.0644,-10.3062,-9.7404,-10.4386,-9.9866,-11.5844,-7.1692,-11.4485,-8.8459,-8.5054,-8.6943,-8.4665,-25.417,-34.5966,-32.5341,-25.7055,-28.9889,-29.8631,-34.9838,-34.9576,-27.2345,-35.5863,-35.9105,-35.7366,-36.2674,-35.9986,-34.5578,-35.6447,-35.6409,-35.7743,-23.6502,-18.2573,-22.7367,-23.1393,-26.8654,-25.0336,-26.3992,-10.1301,-11.822,-5.4545,-7.4754,-2.4061,-20.4639,-10.4633,-8.5719,-10.985,-30.3889,-4.9993,-11.0941,-9.6717,-9.1395,-30.1056,-7.0446,-7.5412,-3.3927,-11.0736,-5.8087,-6.53,-6.53,-6.53,-4.1549,-4.1549,-4.1549,-6.0455,-6.0455,-6.0455,-6.0455,0.6899,0.6899,0.6899,0.6899,-26.9461,-26.9461,-26.9461,-26.9461,-26.9461,-17.5043,2.2033,2.2033,2.2033,2.2033,2.2033,-9.4695,-29.0497,-26.9461,-5.7348,-2.5271,-12.7623,-13.2382,-9.7772,-12.6591,-9.3183,-4.3904,-1.0136,-23.4637,-20.8862,-9.3615,-7.3711
13.75283,-6.0898,-17.577,-15.4895,-17.1422,-19.4999,-18.9209,-12.836,-12.9239,-19.2417,-13.4244,-13.6334,-18.3951,-20.522,-14.7461,-15.1173,-21.2667,-15.1712,-16.8307,-16.4054,-19.4446,-16.9634,-16.2929,-14.4924,-13.4764,-12.0036,-22.8152,-10.8645,-18.0022,-17.0618,-17.3205,-8.135,-5.9619,-6.435,-7.0148,-5.2042,-6.7509,-7.6014,-9.6946,-15.9656,-5.8583,-7.2774,-11.9555,-11.5177,-11.2718,-11.4783,-10.9307,-12.3027,-12.0312,-8.7639,-10.1463,-11.1383,-10.6163,-7.0348,-10.2683,-9.7096,-10.4059,-9.975,-11.5484,-7.1434,-11.4131,-8.8191,-8.4756,-8.6623,-8.4352,-25.4597,-34.639,-32.5765,-25.7484,-29.0302,-29.9053,-35.0262,-34.9999,-27.2772,-35.6287,-35.953,-35.7791,-36.3098,-36.041,-34.6002,-35.6871,-35.6834,-35.8167,-23.6931,-18.3004,-22.7797,-23.1819,-26.9059,-25.0711,-26.4313,-10.1338,-11.8288,-5.4226,-7.4371,-2.4013,-20.5065,-10.4835,-8.5306,-11.0242,-30.4314,-4.9674,-11.1236,-9.6874,-9.0981,-30.1481,-7.05,-7.549,-3.3691,-11.1117,-5.7767,-6.561,-6.561,-6.561,-4.1044,-4.1044,-4.1044,-6.0941,-6.0941,-6.0941,-6.0941,0.7268,0.7268,0.7268,0.7268,-26.9886,-26.9886,-26.9886,-26.9886,-26.9886,-17.5425,2.2101,2.2101,2.2101,2.2101,2.2101,-9.4828,-29.0921,-26.9886,-5.7053,-2.4952,-12.7749,-13.2663,-9.8069,-12.7024,-9.3625,-4.3834,-1.0066,-23.5035,-20.9272,-9.3197,-7.3282
13.76116,-6.1383,-17.6091,-15.5165,-17.1697,-19.529,-18.9532,-12.8418,-12.9404,-19.2637,-13.4448,-13.6712,-18.4323,-20.5543,-14.7824,-15.1457,-21.2965,-15.1998,-16.8591,-16.4304,-19.4876,-16.9931,-16.3218,-14.5133,-13.5196,-12.0136,-22.843,-10.8745,-18.0325,-17.0913,-17.349,-8.1297,-5.9555,-6.414,-7.0078,-5.197,-6.7442,-7.591,-9.6908,-15.9821,-5.8524,-7.2717,-11.9144,-11.4766,-11.2305,-11.4372,-10.8893,-12.2615,-11.9901,-8.7318,-10.1148,-11.0998,-10.5832,-7.0055,-10.2308,-9.679,-10.3734,-9.9635,-11.5127,-7.1179,-11.3779,-8.7926,-8.4461,-8.6306,-8.4043,-25.5024,-34.6814,-32.6189,-25.7911,-29.0715,-29.9474,-35.0686,-35.0423,-27.3198,-35.6712,-35.9954,-35.8215,-36.3523,-36.0834,-34.6426,-35.7295,-35.7258,-35.8591,-23.7359,-18.3435,-22.8226,-23.2245,-26.9464,-25.1085,-26.4633,-10.1375,-11.8357,-5.3909,-7.399,-2.3965,-20.549,-10.5037,-8.4896,-11.0634,-30.4738,-4.9358,-11.153,-9.7032,-9.0571,-30.1905,-7.0555,-7.5568,-3.3458,-11.1497,-5.7449,-6.592,-6.592,-6.592,-4.0544,-4.0544,-4.0544,-6.1426,-6.1426,-6.1426,-6.1426,0.7634,0.7634,0.7634,0.7634,-27.031,-27.031,-27.031,-27.031,-27.031,-17.5808,2.2168,2.2168,2.2168,2.2168,2.2168,-9.496,-29.1345,-27.031,-5.6761,-2.4635,-12.7876,-13.2943,-9.8367,-12.7456,-9.4068,-4.3765,-0.9996,-23.5434,-20.9681,-9.2782,-7.2857
13.76949,-6.1899,-17.6429,-15.5447,-17.1985,-19.5594,-18.9872,-12.8473,-12.9573,-19.2867,-13.4659,-13.7113,-18.4718,-20.5884,-14.8206,-15.1752,-21.3278,-15.2297,-16.8888,-16.4565,-19.5335,-17.0242,-16.3521,-14.5349,-13.5656,-12.0237,-22.8724,-10.8845,-18.0643,-17.1222,-17.3789,-8.1232,-5.9479,-6.3913,-6.9994,-5.1884,-6.736,-7.5793,-9.686,-15.999,-5.8453,-7.2648,-11.8712,-11.4334,-11.187,-11.3941,-10.8458,-12.2182,-11.9469,-8.6978,-10.0814,-11.0593,-10.5483,-6.9744,-10.1913,-9.6465,-10.339,-9.951,-11.4751,-7.0908,-11.3407,-8.7643,-8.4148,-8.5971,-8.3714,-25.5481,-34.7269,-32.6644,-25.8368,-29.116,-29.9927,-35.1141,-35.0878,-27.3654,-35.7167,-36.0409,-35.867,-36.3978,-36.1289,-34.6882,-35.7751,-35.7713,-35.9046,-23.7817,-18.3894,-22.8684,-23.2702,-26.9902,-25.1489,-26.4975,-10.1408,-11.8424,-5.3573,-7.3589,-2.3905,-20.5947,-10.5246,-8.4466,-11.105,-30.5194,-4.9023,-11.1838,-9.7193,-9.0141,-30.2361,-7.0606,-7.5645,-3.3207,-11.19,-5.7113,-6.6241,-6.6241,-6.6241,-4.0021,-4.0021,-4.0021,-6.1942,-6.1942,-6.1942,-6.1942,0.8019,0.8019,0.8019,0.8019,-27.0766,-27.0766,-27.0766,-27.0766,-27.0766,-17.6239,2.2251,2.2251,2.2251,2.2251,2.2251,-9.5094,-29.18,-27.0766,-5.6451,-2.43,-12.8004,-13.3236,-9.8676,-12.7916,-9.4538,-4.3683,-0.9912,-23.5865,-21.0125,-9.2345,-7.2412
13.77782,-6.2413,-17.6765,-15.5727,-17.2271,-19.5898,-19.021,-12.8528,-12.9742,-19.3096,-13.4869,-13.7511,-18.511,-20.6223,-14.8587,-15.2047,-21.359,-15.2595,-16.9184,-16.4825,-19.5792,-17.0552,-16.3823,-14.5564,-13.6113,-12.0337,-22.9016,-10.8944,-18.096,-17.1529,-17.4087,-8.1168,-5.9402,-6.3687,-6.991,-5.1798,-6.7279,-7.5676,-9.6813,-16.0158,-5.8382,-7.2578,-11.8282,-11.3905,-11.1438,-11.3512,-10.8026,-12.1752,-11.904,-8.6641,-10.0482,-11.019,-10.5135,-6.9434,-10.152,-9.6143,-10.3049,-9.9385,-11.4377,-7.0638,-11.3038,-8.7361,-8.3836,-8.5637,-8.3388,-25.5936,-34.7722,-32.7097,-25.8824,-29.1603,-30.0378,-35.1595,-35.133,-27.4109,-35.762,-36.0862,-35.9124,-36.4432,-36.1743,-34.7335,-35.8204,-35.8167,-35.95,-23.8273,-18.4351,-22.914,-23.3157,-27.0338,-25.1891,-26.5315,-10.1441,-11.849,-5.324,-7.3191,-2.3845,-20.6402,-10.5455,-8.4038,-11.1463,-30.5647,-4.869,-11.2144,-9.7354,-8.9713,-30.2815,-7.0657,-7.572,-3.2957,-11.23,-5.6778,-6.656,-6.656,-6.656,-3.9501,-3.9501,-3.9501,-6.2456,-6.2456,-6.2456,-6.2456,0.8403,0.8403,0.8403,0.8403,-27.122,-27.122,-27.122,-27.122,-27.122,-17.6669,2.2335,2.2335,2.2335,2.2335,2.2335,-9.5226,-29.2253,-27.122,-5.6142,-2.3966,-12.8131,-13.3527,-9.8985,-12.8373,-9.5006,-4.36,-0.9828,-23.6295,-21.0568,-9.1912,-7.1969
