Bus,,,,,,,,,,,,,,,,,,
Number,Name,Sub ID,Sub Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Load MW,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
46845,ROCKYR05,3337422187,Rocky Reach,NORTHWEST,15,1.01568,15.235,0.15,,,69,337422187,18.62,,0,0,40,403
46841,ROCKYR01,3337422187,Rocky Reach,NORTHWEST,15,1.01547,15.232,0.03,0.63,0.3,68,337422187,18.62,,0,0,40,403
40295,COULEE21,3337413746,Grand Coulee,NORTHWEST,15,1.01426,15.214,8.23,,,598,337413746,87.71,,0,0,40,403
40293,COULEE20,3337413746,Grand Coulee,NORTHWEST,15,1.0142,15.213,8.26,,,600,337413746,87.71,,0,0,40,403
40291,COULEE19,3337413746,Grand Coulee,NORTHWEST,15,1.0142,15.213,8.26,,,600,337413746,87.71,,0,0,40,403
46849,ROCKYR09,3337422187,Rocky Reach,NORTHWEST,15,1.01199,15.18,1.13,,,95,337422187,18.62,,0,0,40,403
46848,ROCKYR08,3337422187,Rocky Reach,NORTHWEST,15,1.01199,15.18,1.13,,,95,337422187,18.62,,0,0,40,403
46851,ROCKYR11,3337422187,Rocky Reach,NORTHWEST,15,1.01181,15.177,1.13,,,95,337422187,18.62,,0,0,40,403
46850,ROCKYR10,3337422187,Rocky Reach,NORTHWEST,15,1.01181,15.177,1.13,,,95,337422187,18.62,,0,0,40,403
40298,COULEE24,3337413746,Grand Coulee,NORTHWEST,15,1.01128,15.169,8.87,,,697.7,337413746,87.71,,0,0,40,403
40297,COULEE23,3337413746,Grand Coulee,NORTHWEST,15,1.01128,15.169,8.88,,,697.7,337413746,87.71,,0,0,40,403
40296,COULEE22,3337413746,Grand Coulee,NORTHWEST,15,1.00958,15.144,9.53,,,751.12,337413746,87.71,,0,0,40,403
46470,BOUNDG54,3337407846,Boundary,NORTHWEST,14.4,1.02628,14.778,17.98,,,130.51,337407846,19.99,,0,0,40,464
46468,BOUNDG53,3337407846,Boundary,NORTHWEST,14.4,1.02627,14.778,18,,,130.51,337407846,19.99,,0,0,40,464
46464,BOUNDG51,3337407846,Boundary,NORTHWEST,14.4,1.02627,14.778,17.99,,,130.51,337407846,19.99,,0,0,40,464
42033,FERNDL L,30004351,Terrell Creek,NORTHWEST,13.8,1.06423,14.686,-15.66,,,85,30004351,45.58,,0,0,40,420
42031,FERNDL 1,30004351,Terrell Creek,NORTHWEST,13.8,1.06193,14.655,-15.06,,,91.1,30004351,44.24,,0,0,40,420
42032,FERNDL 2,30004351,Terrell Creek,NORTHWEST,13.8,1.06093,14.641,-15.21,,,91.1,30004351,44.24,,0,0,40,420
47104,WELLS T1,3337432169,Wells (DOPD),NORTHWEST,14.4,1.00877,14.526,9.94,,,160,337432169,21.5,,0,0,40,403
47106,WELLS T3,3337432169,Wells (DOPD),NORTHWEST,14.4,1.00877,14.526,9.94,,,160,337432169,21.5,,0,0,40,403
47108,WELLS T5,3337432169,Wells (DOPD),NORTHWEST,14.4,1.00874,14.526,9.85,,,160,337432169,21.5,,0,0,40,403
47107,WELLS T4,3337432169,Wells (DOPD),NORTHWEST,14.4,1.0087,14.525,9.76,,,160,337432169,21.5,,0,0,40,403
45546,SWIFT1-3,3337424647,Swift,NORTHWEST,13.8,1.05255,14.525,-18.97,,,75.3,337424647,36.53,,0,0,40,419
47105,WELLS T2,3337432169,Wells (DOPD),NORTHWEST,14.4,1.00596,14.486,6.62,,,80,337432169,10.75,,0,0,40,403
44044,TDA 0708,3337428918,The Dalles Ph,NORTHWEST,13.8,1.04764,14.457,-11.95,,,149.6,337428918,71.8,,0,0,40,404
46474,BOUNDG56,3337407846,Boundary,NORTHWEST,14.4,1.00084,14.412,18.88,,,175.82,337407846,24.99,,0,0,40,464
48287,NOXON34,3337419718,Noxon Rapids,NORTHWEST,14.4,1.00083,14.412,18.13,,,200,337419718,43.15,,0,0,40,441
44047,TDA 1314,3337428918,The Dalles Ph,NORTHWEST,13.8,1.04071,14.362,-10.97,,,155.4,337428918,50.2,,0,0,40,404
41724,COULEE04,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,9.93,,,115,337413746,7.8,,0,0,40,403
41721,COULEE01,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,10.31,,,115,337413746,9.11,,0,0,40,403
41732,COULEE12,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,9.36,,,115,337413746,6.36,,0,0,40,403
41731,COULEE11,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,9.36,,,115,337413746,6.36,,0,0,40,403
41730,COULEE10,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,9.36,,,115,337413746,6.36,,0,0,40,403
41728,COULEE08,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,9.74,,,115,337413746,6.42,,0,0,40,403
41727,COULEE07,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,9.74,,,115,337413746,6.42,,0,0,40,403
41726,COULEE06,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,9.94,,,115,337413746,10.54,,0,0,40,403
41723,COULEE03,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,10.01,,,115,337413746,10.43,,0,0,40,403
41733,COULEE13,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,9.61,,,115,337413746,11.9,,0,0,40,403
41725,COULEE05,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,10.01,,,115,337413746,7.85,,0,0,40,403
41735,COULEE15,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,9.76,,,115,337413746,11.65,,0,0,40,403
41734,COULEE14,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,9.76,,,115,337413746,11.65,,0,0,40,403
41722,COULEE02,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,10.01,,,115,337413746,10.34,,0,0,40,403
41738,COULEE18,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,10.44,,,115,337413746,7.36,,0,0,40,403
41737,COULEE17,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,10.44,,,115,337413746,7.36,,0,0,40,403
41736,COULEE16,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,10.44,,,115,337413746,7.36,,0,0,40,403
41729,COULEE09,3337413746,Grand Coulee,NORTHWEST,13.8,1.04,14.352,10.87,,,115,337413746,10.74,,0,0,40,403
47660,KLAM ADD,3341136828,COB Energy Facility,NORTHWEST,13.8,1.04,14.352,-23.98,,,99.6,341136828,-5.93,,0,0,40,484
46184,WANAPM05,3337431517,Vantage,NORTHWEST,13.8,1.03815,14.326,1.66,,,94.7,337431517,21.82,,0,-14.51,40,482
46188,WANAPM09,3337431517,Vantage,NORTHWEST,13.8,1.03786,14.322,1.67,,,95,337431517,21.82,,0,-16.64,40,482
43119,COYO S1,3337410234,Coyote Springs,NORTHWEST,13.8,1.03692,14.31,5.87,,,79.3,337410234,40.9,,0,0,40,450
44050,TDA 1920,3337428918,The Dalles Ph,NORTHWEST,13.8,1.0323,14.246,-12.47,,,171.4,337428918,50.2,,0,0,40,404
44049,TDA 1718,3337428918,The Dalles Ph,NORTHWEST,13.8,1.03229,14.246,-12.46,,,171.7,337428918,50.2,,0,0,40,404
44051,TDA 2122,3337428918,The Dalles Ph,NORTHWEST,13.8,1.03228,14.245,-12.45,,,172,337428918,50.2,,0,0,40,404
44048,TDA 1516,3337428918,The Dalles Ph,NORTHWEST,13.8,1.03173,14.238,-12.61,,,171.4,337428918,50.2,,0,0,40,404
44148,CHJ 1516,3337409315,Chief Joseph,NORTHWEST,13.8,1.03028,14.218,6.1,,,153.7,337409315,61.64,,1.17,-75.18,40,403
44146,CHJ 1112,3337409315,Chief Joseph,NORTHWEST,13.8,1.03015,14.216,6.05,,,153.4,337409315,61.64,,1.22,-75.94,40,403
44147,CHJ 1314,3337409315,Chief Joseph,NORTHWEST,13.8,1.02983,14.212,6.03,,,153.4,337409315,61.64,,1.07,-76.06,40,403
44145,CHJ 0910,3337409315,Chief Joseph,NORTHWEST,13.8,1.02971,14.21,5.99,,,153.4,337409315,61.64,,1.13,-76.76,40,403
44108,MCN 08,3337417877,McNary,NORTHWEST,13.8,1.02781,14.184,-4.24,,,71.8,337417877,27.32,,3.07,-58.17,40,404
44107,MCN 07,3337417877,McNary,NORTHWEST,13.8,1.02781,14.184,-4.24,,,71.8,337417877,27.32,,3.07,-58.17,40,404
44109,MCN 09,3337417877,McNary,NORTHWEST,13.8,1.02707,14.174,-4.29,,,71.8,337417877,27.32,,3.06,-58.09,40,404
44110,MCN 10,3337417877,McNary,NORTHWEST,13.8,1.02707,14.174,-4.29,,,71.8,337417877,27.32,,3.06,-58.09,40,404
47688,GEC S1,3352750395,Goodnoe Hills East,NORTHWEST,13.8,1.02395,14.13,-10.41,,,78.9,352750395,-30,,0,0,40,404
48173,KETTLEAV,3337415904,Kettle Falls,NORTHWEST,13.8,1.02255,14.111,10.59,2.6,0.71,52,337415904,0.33,,0,0,40,445
42014,ENSERCHL,3337411848,Encogen NW,NORTHWEST,13.8,1.02068,14.085,-18.5,,,53,337411848,6.27,,0,0,40,420
46186,WANAPM07,3337431517,Vantage,NORTHWEST,13.8,1.02063,14.085,-3.53,46.08,15.31,94.7,337431517,21.82,,0,-25.11,40,482
44001,BON 0102,3337407786,Bonneville,NORTHWEST,13.8,1.02018,14.078,-20.78,,,81.8,337407786,34.29,,0,0,40,401
79150,GLENC1-2,3337413510,Glen Canyon,ARIZONA,13.8,1.02,14.076,-15.9,,,240,337413510,28.96,,164.95,-18.13,14,191
43017,BEAVER,3337407116,Beaver,NORTHWEST,13.8,1.018,14.048,-9.9,,,330,337407116,37.03,,0,0,40,450
48285,NOXON12,3337419718,Noxon Rapids,NORTHWEST,14.4,0.97546,14.047,18.34,,,200,337419718,3.43,,0,0,40,441
44005,BON 0910,3337407786,Bonneville,NORTHWEST,13.8,1.01611,14.022,-19.83,,,115.6,337407786,27.43,,0,0,40,401
44142,CHJ 0304,3337409315,Chief Joseph,NORTHWEST,13.8,1.0124,13.971,6.23,,,153.4,337409315,32.33,,1.18,-73.34,40,403
44144,CHJ 0708,3337409315,Chief Joseph,NORTHWEST,13.8,1.01234,13.97,6.21,,,153.4,337409315,32.33,,1.18,-73.33,40,403
44141,CHJ 0102,3337409315,Chief Joseph,NORTHWEST,13.8,1.01215,13.968,6.17,,,153.4,337409315,32.33,,1.09,-74.17,40,403
44143,CHJ 0506,3337409315,Chief Joseph,NORTHWEST,13.8,1.01209,13.967,6.15,,,153.4,337409315,32.33,,1.09,-74.16,40,403
46606,SIMP_GEN,30004598,Simpson,NORTHWEST,13.8,1.01176,13.962,-24.96,,,64,30004598,0,,0,0,40,467
40555,HUNGHR12,3337415035,Hungry Horse,NORTHWEST,13.8,1.01118,13.954,14.95,,,172,337415035,82.91,,0,0,40,486
40361,DWOR 1,3337411304,Dworshak,NORTHWEST,13.8,1.01,13.938,2.8,,,91.7,337411304,-26.68,,58.89,-78.71,40,407
44046,TDA 1112,3337428918,The Dalles Ph,NORTHWEST,13.8,1.01,13.938,-15.06,,,77.7,337428918,19.33,,0,0,40,404
44045,TDA 0910,3337428918,The Dalles Ph,NORTHWEST,13.8,1.01,13.938,-11.56,,,154,337428918,24.5,,0,0,40,404
44004,BON 0708,3337407786,Bonneville,NORTHWEST,13.8,1.00444,13.861,-15.39,,,115.6,337407786,16.87,,0,0,40,401
44003,BON 0506,3337407786,Bonneville,NORTHWEST,13.8,1.00435,13.86,-15.48,,,115.6,337407786,16.87,,0,0,40,401
44002,BON 0304,3337407786,Bonneville,NORTHWEST,13.8,1.00408,13.856,-15.55,,,115.6,337407786,16.87,,0,0,40,401
44007,BON 1314,3337407786,Bonneville,NORTHWEST,13.8,1.00332,13.846,-12.94,,,145.6,337407786,23.19,,0,-53.84,40,401
46173,PRIEST04,3337421284,Priest Rapids,NORTHWEST,13.8,1.00326,13.845,0.91,,,87.7,337421284,27.57,,0,-44.03,40,482
44154,CHJ 2627,3337409315,Chief Joseph,NORTHWEST,13.8,1.00313,13.843,1.99,,,95.7,337409315,-1.28,,2.46,-104.9,40,403
44153,CHJ 25,3337409315,Chief Joseph,NORTHWEST,13.8,1.00297,13.841,1.96,,,95.7,337409315,-1.28,,2.14,-106,40,403
44008,BON 1516,3337407786,Bonneville,NORTHWEST,13.8,1.00284,13.839,-13.53,,,132.8,337407786,21.08,,0,-53.45,40,401
44009,BON 1718,3337407786,Bonneville,NORTHWEST,13.8,1.00276,13.838,-13.45,,,134,337407786,21.08,,0,-53.2,40,401
44006,BON 1112,3337407786,Bonneville,NORTHWEST,13.8,1.00271,13.837,-13.5,,,133.6,337407786,21.08,,0,-53.93,40,401
46171,PRIEST02,3337421284,Priest Rapids,NORTHWEST,13.8,1.00257,13.836,0.67,,,87.7,337421284,27.57,,0,-45.28,40,482
46170,PRIEST01,3337421284,Priest Rapids,NORTHWEST,13.8,1.00225,13.831,0.58,,,87.7,337421284,27.57,,0,-45.94,40,482
44213,LGS 05,3337416876,Little Goose Ph,NORTHWEST,13.8,1.00221,13.83,4.19,,,138.5,337416876,-4.17,,0,-120,40,407
44214,LGS 06,3337416876,Little Goose Ph,NORTHWEST,13.8,1.00207,13.829,4.25,,,139,337416876,-4.17,,0,-119.11,40,407
42021,SUMAS 1,3337424487,Sumas Cogeneration Company LP,NORTHWEST,13.8,1.001,13.814,-14.82,,,97,337424487,-10.89,,0,0,40,420
46420,DIABLO32,3337410919,Diablo,NORTHWEST,13.8,1.00086,13.812,-9.48,,,75.02,337410919,5.7,,0,0,40,464
79151,GLENC3-4,3337413510,Glen Canyon,ARIZONA,13.8,1,13.8,-19.69,,,120,337413510,-16.97,,147.22,-12.31,14,191
79152,GLENC5-6,3337413510,Glen Canyon,ARIZONA,13.8,1,13.8,-19.66,,,120,337413510,-16.86,,146.43,-12.2,14,191
40365,DWOR 3,3337411304,Dworshak,NORTHWEST,13.8,1,13.8,14,,,224.3,337411304,-18.88,,0.97,-69.43,40,407
45457,HERM 2S,3337414608,Hermiston Power Project,NORTHWEST,13.8,1,13.8,1.72,,,74.8,337414608,3.45,,0,0,40,475
45455,HERM 1S,3337414608,Hermiston Power Project,NORTHWEST,13.8,1,13.8,1.72,,,74.8,337414608,3.45,,0,0,40,475
48518,COYO S2,3337410234,Coyote Springs,NORTHWEST,13.8,1,13.8,-4.57,3.5,1.21,100,337410234,9.38,,3.49,-112.1,40,440
43490,ROUND B3,3337422305,Round Butte,NORTHWEST,13.8,1,13.8,-14.79,,,90,337422305,24.84,,0,0,40,450
43407,PELTON,3337420530,Pelton,NORTHWEST,13.8,1,13.8,-13.96,,,105,337420530,24.63,,0,0,40,450
43486,ROUND B1,3337422305,Round Butte,NORTHWEST,13.8,1,13.8,-14.8,,,90,337422305,24.9,,0,0,40,450
40344,DETROIT,3337410875,Detroit,NORTHWEST,13.8,1,13.8,-28.3,,,51.8,337410875,-6.16,,0,0,40,402
41306,LOST CRK,3337417088,Lost Creek,NORTHWEST,13.8,1,13.8,-35.81,,,29.8,337417088,3.26,,26.3,-20.29,40,402
46628,MOSSYRK2,3337418728,Mossyrock,NORTHWEST,13.8,1,13.8,-16.06,,,90,337418728,12.4,,0,0,40,466
46627,MOSSYRK1,3337418728,Mossyrock,NORTHWEST,13.8,1,13.8,-12.33,,,169,337418728,19.5,,0,0,40,466
46624,MAYFILD2,3337417739,Mayfield,NORTHWEST,13.8,1,13.8,-15.58,,,86,337417739,12.82,,0,0,40,466
47576,FREDST S,3353097497,Frederickson (PSPL),NORTHWEST,13.8,1,13.8,-21.38,,,89.7,353097497,-22.55,,0,0,40,400
46419,DIABLO31,3337410919,Diablo,NORTHWEST,13.8,1,13.8,-9.03,,,80.02,337410919,5.7,,0,0,40,464
42124,UP BAKER,3337431361,Upper Baker,NORTHWEST,13.8,1,13.8,-16.3,,,82,337431361,-2.75,,53.61,-0.2,40,422
44233,LWG 05,3337417159,Lower Granite,NORTHWEST,13.8,0.99945,13.792,6.34,,,138.5,337417159,-6.36,,0,-102.22,40,407
45351,YALE GEN,3337432946,Yale,NORTHWEST,13.2,1.04468,13.79,-24.38,,,59,337432946,14.58,,0,0,40,419
44150,CHJ 1920,3337409315,Chief Joseph,NORTHWEST,13.8,0.99773,13.769,5.61,,,191.4,337409315,-2.55,,2.46,-104.54,40,403
44152,CHJ 2324,3337409315,Chief Joseph,NORTHWEST,13.8,0.99757,13.767,5.69,,,191.4,337409315,-2.55,,2.44,-103.74,40,403
44151,CHJ 2122,3337409315,Chief Joseph,NORTHWEST,13.8,0.99733,13.763,5.62,,,191.4,337409315,-2.55,,2.1,-104.81,40,403
50504,GMS13G10,3337413667,Gordon M. Shrum,B.C.HYDRO,13.8,0.99723,13.762,3.58,,,284.01,337413667,-20.91,,-3.51,71.65,50,500
44149,CHJ 1718,3337409315,Chief Joseph,NORTHWEST,13.8,0.99717,13.761,5.66,,,191.4,337409315,-2.55,,2.08,-103.71,40,403
50502,GMS 13G8,3337413667,Gordon M. Shrum,B.C.HYDRO,13.8,0.99679,13.756,3.68,,,284.01,337413667,-21.01,,-2.97,70.94,50,500
50501,GMS 13G7,3337413667,Gordon M. Shrum,B.C.HYDRO,13.8,0.99673,13.755,3.7,,,284.01,337413667,-21,,-2.86,70.76,50,500
44253,LMN 05,3337417166,Lower Monumental,NORTHWEST,13.8,0.99653,13.752,2.49,,,135.5,337417166,-10.84,,0,-102.04,40,407
50500,GMS 13G6,3337413667,Gordon M. Shrum,B.C.HYDRO,13.8,0.9965,13.752,3.77,,,284.01,337413667,-20.93,,-2.5,70.27,50,500
44078,JDA 1516,3337415584,John Day Ph,NORTHWEST,13.8,0.99532,13.735,-10.99,,,137.5,337415584,-28.15,,0,-118.82,40,404
44191,LIB 01,3337416751,Libby - PACIF,NORTHWEST,13.8,0.99449,13.724,19.91,,,108,337416751,2.72,,0,-73.03,40,486
44192,LIB 02,3337416751,Libby - PACIF,NORTHWEST,13.8,0.99441,13.723,19.97,,,108,337416751,2.72,,0,-72.11,40,486
43488,ROUND B2,3337422305,Round Butte,NORTHWEST,13.8,0.99421,13.72,-14.74,,,90,337422305,20,,0,0,40,450
44193,LIB 03,3337416751,Libby - PACIF,NORTHWEST,13.8,0.99372,13.713,20.6,,,108,337416751,2.72,,0,-59.94,40,486
46181,WANAPM02,3337431892,Wanapum,NORTHWEST,13.8,0.99318,13.706,1.71,,,94.7,337431892,21.82,,0,-46.55,40,482
46180,WANAPM01,3337431892,Wanapum,NORTHWEST,13.8,0.99315,13.705,1.69,,,94.7,337431892,21.82,,0,-46.65,40,482
46185,WANAPM06,3337431517,Vantage,NORTHWEST,13.8,0.9925,13.697,1.67,,,94.7,337431517,21.82,,0,-49.53,40,482
46187,WANAPM08,3337431517,Vantage,NORTHWEST,13.8,0.9919,13.688,1.2,,,94.7,337431517,21.82,,0,-49.74,40,482
46183,WANAPM04,3337431892,Wanapum,NORTHWEST,13.8,0.99116,13.678,0.53,,,94.7,337431892,21.82,,0,-54.52,40,482
46182,WANAPM03,3337431892,Wanapum,NORTHWEST,13.8,0.9911,13.677,0.47,,,94.7,337431892,21.82,,0,-54.86,40,482
42121,LO BAKER,3337417152,Lower Baker,NORTHWEST,13.8,0.99109,13.677,-12.85,,,77,337417152,-4.46,,0,0,40,422
40561,ICE H2-3,3337415125,Ice Harbor,NORTHWEST,13.8,0.99071,13.672,0.16,,,90.7,337415125,9.81,,0,0,40,404
40562,ICE H2-4,,,NORTHWEST,13.8,0.99062,13.671,-0.17,,,112.6,,12.26,,0,0,40,404
40563,ICE H3-5,3337415125,Ice Harbor,NORTHWEST,13.8,0.99043,13.668,-2.33,,,113,337415125,12.02,,0,0,40,404
44211,LGS 0102,3337416876,Little Goose Ph,NORTHWEST,13.8,0.99036,13.667,8.64,2.5,0.8,277.5,337416876,-8.34,,0,-117.18,40,407
44212,LGS 0304,3337416876,Little Goose Ph,NORTHWEST,13.8,0.9902,13.665,8.83,,,277.5,337416876,-8.34,,0,-116.31,40,407
46177,PRIEST08,3337421284,Priest Rapids,NORTHWEST,13.8,0.99016,13.664,0.29,,,87.7,337421284,20.41,,0,-51.44,40,482
46175,PRIEST06,3337421284,Priest Rapids,NORTHWEST,13.8,0.99016,13.664,0.29,,,87.7,337421284,20.41,,0,-51.44,40,482
46174,PRIEST05,3337421284,Priest Rapids,NORTHWEST,13.8,0.99002,13.662,0.17,,,87.7,337421284,20.41,,0,-52.12,40,482
46176,PRIEST07,3337421284,Priest Rapids,NORTHWEST,13.8,0.99002,13.662,0.17,,,87.7,337421284,20.41,,0,-52.12,40,482
25102,MRCHNT23,3337417997,Merchant,SOCALIF,13.8,0.99,13.662,-27.05,0,0,357,337417997,78.31,,178.6,-44.45,24,958
46439,ROSS 42,3337422288,Ross Dam,NORTHWEST,13.8,0.99,13.662,-14.1,,,73.79,337422288,-5.39,,0,0,40,464
46441,ROSS 44,3337422288,Ross Dam,NORTHWEST,13.8,0.99,13.662,-11.74,,,142.4,337422288,-4.05,,0,0,40,464
44231,LWG 0102,3337417159,Lower Granite,NORTHWEST,13.8,0.98904,13.649,9.93,,,277,337417159,-12.72,,0,-119.3,40,407
42043,WHITHRN3,3337432511,Whitehorn,NORTHWEST,13.8,0.98863,13.643,-15.49,,,81.1,337432511,-11.6,,0,0,40,420
42042,WHITHRN2,3337432511,Whitehorn,NORTHWEST,13.8,0.98839,13.64,-15.47,,,81.1,337432511,-11.6,,0,0,40,420
44232,LWG 0304,3337417159,Lower Granite,NORTHWEST,13.8,0.9883,13.639,10.09,,,277,337417159,-12.72,,0,-117.63,40,407
40560,ICE H1-2,,,NORTHWEST,13.8,0.98827,13.638,0.05,,,91,,7.2,,0,0,40,404
40559,ICE H1-1,3337415125,Ice Harbor,NORTHWEST,13.8,0.98827,13.638,0.05,,,91,337415125,7.2,,0,0,40,404
48061,CABGOR12,3337408422,Cabinet Gorge,NORTHWEST,13.8,0.98511,13.595,17.33,,,120,337408422,12.13,,0,0,40,441
44251,LMN 0102,3337417166,Lower Monumental,NORTHWEST,13.8,0.98507,13.594,5.74,,,258.5,337417166,-21.68,,0,-115.93,40,407
47569,LANCAS S,3337416431,Lancaster,NORTHWEST,13.8,0.98406,13.58,8.41,,,78,337416431,8.02,,0,0,40,440
48063,CABGOR34,3337408422,Cabinet Gorge,NORTHWEST,13.8,0.98304,13.566,13.97,,,65,337408422,6.06,,0,0,40,441
44252,LMN 0304,3337417166,Lower Monumental,NORTHWEST,13.8,0.98204,13.552,6.55,,,274.5,337417166,-21.68,,0,-114.4,40,407
44105,MCN 05,3337417877,McNary,NORTHWEST,13.8,0.98084,13.536,-3.94,,,71.8,337417877,27.32,,5.72,-108.45,40,404
44106,MCN 06,3337417877,McNary,NORTHWEST,13.8,0.98084,13.536,-3.94,,,71.8,337417877,27.32,,5.72,-108.45,40,404
47676,MNTFRM S,3337417033,Mint Farm Energy Center LLC,NORTHWEST,13.8,0.97919,13.513,-21.95,4.8,1.7,75,337417033,-18.81,,0,0,40,401
42111,FREDONA1,3337412666,Fredonia (PSPL),NORTHWEST,13.8,0.96865,13.367,-15.35,0.11,0.15,114,337412666,15.12,,0,0,40,422
42112,FREDONA2,3337412666,Fredonia (PSPL),NORTHWEST,13.8,0.96856,13.366,-15.37,0.11,0.22,114,337412666,15.12,,0,0,40,422
44104,MCN 04,3337417877,McNary,NORTHWEST,13.8,0.96719,13.347,-3.86,,,71.8,337417877,10.88,,5.56,-105.45,40,404
44103,MCN 03,3337417877,McNary,NORTHWEST,13.8,0.96719,13.347,-3.86,,,71.8,337417877,10.88,,5.56,-105.45,40,404
44102,MCN 02,3337417877,McNary,NORTHWEST,13.8,0.96717,13.347,-3.86,,,71.8,337417877,10.88,,5.56,-105.45,40,404
44101,MCN 01,3337417877,McNary,NORTHWEST,13.8,0.96717,13.347,-3.86,,,71.8,337417877,10.88,,5.56,-105.45,40,404
44073,JDA 0506,3337415584,John Day Ph,NORTHWEST,13.8,0.96115,13.264,-5.38,,,277,337415584,-56.31,,0,-111.52,40,404
44071,JDA 0102,3337415584,John Day Ph,NORTHWEST,13.8,0.96099,13.262,-5.36,,,277,337415584,-56.31,,0,-111.36,40,404
44072,JDA 0304,3337415584,John Day Ph,NORTHWEST,13.8,0.96072,13.258,-5.32,,,277,337415584,-56.31,,0,-111,40,404
44074,JDA 0708,3337415584,John Day Ph,NORTHWEST,13.8,0.96045,13.254,-5.28,,,277,337415584,-56.31,,0,-110.6,40,404
44075,JDA 0910,3337415584,John Day Ph,NORTHWEST,13.8,0.95999,13.248,-5.19,,,277.5,337415584,-56.31,,0,-109.4,40,404
44076,JDA 1112,3337415584,John Day Ph,NORTHWEST,13.8,0.95947,13.241,-5.12,,,277.5,337415584,-56.31,,0,-108.73,40,404
42722,FREDERC2,3353097497,Frederickson (PSPL),NORTHWEST,13.8,0.95877,13.231,-21.09,,,81.1,353097497,2.69,,0,0,40,430
42721,FREDERC1,3353097497,Frederickson (PSPL),NORTHWEST,13.8,0.95877,13.231,-21.09,,,81.1,353097497,2.69,,0,0,40,430
44041,TDA 0102,3337428918,The Dalles Ph,NORTHWEST,13.8,0.9584,13.226,-10.69,,,155.4,337428918,-15.15,,2.38,-94.68,40,404
44042,TDA 0304,3337428918,The Dalles Ph,NORTHWEST,13.8,0.95825,13.224,-10.73,,,155.4,337428918,-15.15,,3.35,-95.09,40,404
44077,JDA 1314,3337415584,John Day Ph,NORTHWEST,13.8,0.95361,13.16,-4.51,,,275,337415584,-56.31,,0,-108.97,40,404
42115,FREDONA4,3337412666,Fredonia (PSPL),NORTHWEST,13.8,0.9283,12.811,-15.5,,,60.5,337412666,-8.7,,0,0,40,422
42114,FREDONA3,3337412666,Fredonia (PSPL),NORTHWEST,13.8,0.92821,12.809,-15.48,,,60.5,337412666,-8.7,,0,0,40,422
44114,MCN 14,3337417877,McNary,NORTHWEST,13.8,0.92754,12.8,-2.44,,,67.8,337417877,-40.89,,1.25,-29,40,404
44113,MCN 13,3337417877,McNary,NORTHWEST,13.8,0.92754,12.8,-2.44,,,67.8,337417877,-40.89,,1.25,-29,40,404
46178,PRIEST09,3337421284,Priest Rapids,NORTHWEST,13.8,0.91812,12.67,-0.06,,,87.7,337421284,-25.99,,0,-44.82,40,482
46179,PRIEST10,3337421284,Priest Rapids,NORTHWEST,13.8,0.91758,12.663,-0.11,,,86,337421284,-25.99,,0,-44.17,40,482
46791,CUSHMN2,3337410468,Cushman 2,NORTHWEST,12.6,1,12.6,-23.84,,,61,337410468,10.88,,41.91,-20.36,40,466
46210,CARMEN,3337408764,Carmen Smith,NORTHWEST,11.5,1.05,12.075,-23.57,,,56.1,337408764,2.76,,13.79,3.71,40,480
46803,CHELAN,3337409204,Chelan,NORTHWEST,11,1.07334,11.807,-4.88,1.8,0.6,60,337409204,25.34,,0,0,40,403
46430,GORGE 4,3337413681,Gorge (SCL),NORTHWEST,11,1,11,-10.29,,,74.44,337413681,6.15,,0,0,40,464
46429,GORGE,3337413681,Gorge (SCL),NORTHWEST,11,1,11,-9.42,,,85.13,337413681,7.1,,0,0,40,464
46814,ROCKI U6,3337422131,Rock Island Powerhouse,NORTHWEST,6.9,0.99297,6.851,-1.42,,,39,337422131,8.69,,1.2,-21.64,40,403
46812,ROCKI U5,3337422131,Rock Island Powerhouse,NORTHWEST,6.9,0.99287,6.851,-1.45,,,39,337422131,8.69,,1.15,-21.77,40,403
46822,ROCKI U8,3337422131,Rock Island Powerhouse,NORTHWEST,6.9,0.99264,6.849,-1.5,,,39,337422131,8.69,,1.08,-21.95,40,403
